,Unnamed: 0,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
15000,15000,['FT9'],similirity report citra persada et al a city branding fra mework in regional development planning the case study of p,18% overall similarity untuk paper dengan judula city branding framework in regional development planning the case study of pringsewu lampung,['AC'],,turnitin,,,,en,18% overall similarity untuk paper dengan judula city branding framework in regional development planning the case study of pringsewu lampung
15001,15001,['FT4'],developing framework for assessing city sustainability case study the city of bandar lampung and the city of metro the province of lampung,abstract all high population growth in urban areas requires improvements in many aspects especially infrastructure however these needs of improvements are often not fulfilled as a result various problems that would ultimately affect the city to sustain emerge to overcome the problems it is important to develop a comprehensive and integrated policies and strategies framework that enable a city to meet the demand of improvement and sustainability the very first stage of developing a city development framework is to understand the current condition of city s infrastructure performance and sustainability triple bottom line tbl sustainability of people planet and profit is one method that widely applied to assess performance and sustainability it is the main objective of this paper to develop indicator framework of a sustainable city based on tbl principles the stages of developing the framework consists of defining the criteria and indicators of sustainable city then developing the tbl framework of city s infrastructure performance and sustainability the level of sustainability is measured by using a weightedscore method subsequently the framework developed was tested to two cities in the province of lampung the results showed that the city of metro was better than the city of bandar lampung in term of performance and sustainability,['TA'],IOP Conference Series: Earth and Environmental Science,IOP Publishing,,,,en,abstract all high population growth in urban areas requires improvements in many aspects especially infrastructure however these needs of improvements are often not fulfilled as a result various problems that would ultimately affect the city to sustain emerge to overcome the problems it is important to develop a comprehensive and integrated policies and strategies framework that enable a city to meet the demand of improvement and sustainability the very first stage of developing a city development framework is to understand the current condition of city s infrastructure performance and sustainability triple bottom line tbl sustainability of people planet and profit is one method that widely applied to assess performance and sustainability it is the main objective of this paper to develop indicator framework of a sustainable city based on tbl principles the stages of developing the framework consists of defining the criteria and indicators of sustainable city then developing the tbl framework of city s infrastructure performance and sustainability the level of sustainability is measured by using a weightedscore method subsequently the framework developed was tested to two cities in the province of lampung the results showed that the city of metro was better than the city of bandar lampung in term of performance and sustainability
15002,15002,['FT9'],similarity report paperinsistpublish-20102019p df,10% overall similarity untuk paper dengan judul spatial identifications and strategies toward creative village in bandar lampung city,['AC'],,turnitin,,,,en,10% overall similarity untuk paper dengan judul spatial identifications and strategies toward creative village in bandar lampung city
15003,15003,['FT9'],spatial identifications and strategies toward creative village in bandarlampung city,urban village as a historic village has a high physical social and cultural values that needs to be preserved kampung negeri olok gading has been designated as a cultural and historical village by the government of bandar lampung city however it is constrainted by the development of the surrounding area the purposes of this study are 1 to know the pattern and variety of activities within the village as a creative village embryo 2 to know the physical condition functional condition and environmental condition of the kampung 3 to formulate the physical arrangement strategy in transforming kampung negeri olok gading become urban creative village this research uses descriptive analysis methodology through empirical study to existing condition through empirical tracking of the physical elements of the area it is known that there are significant changes to the condition of the urban village such as the changing of land use and building the changing of the building and the environment the main strategy that can be applied to transform kampung into the creative village is the integrated conservation of the area which include physical social and cultural aspects key words conservation kampung creative traditional negeri olok gading,"['H1', 'NA']",INSIST,University of Lampung,,,,en,urban village as a historic village has a high physical social and cultural values that needs to be preserved kampung negeri olok gading has been designated as a cultural and historical village by the government of bandar lampung city however it is constrainted by the development of the surrounding area the purposes of this study are 1 to know the pattern and variety of activities within the village as a creative village embryo 2 to know the physical condition functional condition and environmental condition of the kampung 3 to formulate the physical arrangement strategy in transforming kampung negeri olok gading become urban creative village this research uses descriptive analysis methodology through empirical study to existing condition through empirical tracking of the physical elements of the area it is known that there are significant changes to the condition of the urban village such as the changing of land use and building the changing of the building and the environment the main strategy that can be applied to transform kampung into the creative village is the integrated conservation of the area which include physical social and cultural aspects key words conservation kampung creative traditional negeri olok gading
15004,15004,['FT9'],similarity report 125957452disasterpahawang pdf,13% overall similarity untuk paper dengan judul disaster preparedness analysis on small island as a tourist destination case study pahawang island lampung indonesia,['AC'],,turnitin,,,,en,13% overall similarity untuk paper dengan judul disaster preparedness analysis on small island as a tourist destination case study pahawang island lampung indonesia
15005,15005,,a city branding framework in regional development planning the case study of pringsewu regency lampung province indonesia,penilaian peer reveiw paper city branding framework in regional development planning the case study of pringsewu regency lampung province indonesia,['AC'],,ISOCARPS PUBLISHER,,,,en,penilaian peer reveiw paper city branding framework in regional development planning the case study of pringsewu regency lampung province indonesia
15006,15006,,policy model of sustainability infrastructure development case study banfarlmapung indonesia,penilaian peer review untuk policy model of sustainability infrastructure development case study banfarlmapung indonesia,['AC'],,IOP PUBLISHER,,,,en,penilaian peer review untuk policy model of sustainability infrastructure development case study banfarlmapung indonesia
15007,15007,['FT4'],developing framework for assessing city sustainability case study the city of bandar lampung and the city of metro the province of lampung,high population growth in urban areas requires improvements in many aspects especially infrastructure however these needs of improvements are often not fulfilled as a result various problems that would ultimately affect the city to sustain emerge to overcome the problems it is important to develop a comprehensive and integrated policies and strategies framework that enable a city to meet the demand of improvement and sustainability the very first stage of developing a city development framework is to understand the current condition of city performance and sustainability the main objective of this paper is to develop indicator framework of a sustainable city the stages of developing the framework consists of 1 defining the criteria and indicators of sustainable city and 2 measuring performance and sustainability level of city the criteria of sustainability framework was developed based on triple bottom line tbl sustainability of people planet and profit subsequently the level of sustainability is measured by using a weightedscore method this paper presented the results of performance and sustainability assessment conducted in two cities in the province of lampung by using the performance and sustainability framework developed in this study,['TA'],IOP/AIP Proceeding,,,,,en,high population growth in urban areas requires improvements in many aspects especially infrastructure however these needs of improvements are often not fulfilled as a result various problems that would ultimately affect the city to sustain emerge to overcome the problems it is important to develop a comprehensive and integrated policies and strategies framework that enable a city to meet the demand of improvement and sustainability the very first stage of developing a city development framework is to understand the current condition of city performance and sustainability the main objective of this paper is to develop indicator framework of a sustainable city the stages of developing the framework consists of 1 defining the criteria and indicators of sustainable city and 2 measuring performance and sustainability level of city the criteria of sustainability framework was developed based on triple bottom line tbl sustainability of people planet and profit subsequently the level of sustainability is measured by using a weightedscore method this paper presented the results of performance and sustainability assessment conducted in two cities in the province of lampung by using the performance and sustainability framework developed in this study
15008,15008,,developing framework for assessing city sustainability case study the city of bandar lampung and the city of metro the province of lampung,penilaian peer review paper developing framework for assessing city sustainability case study the city of bandar lampung and the city of metro the province of lampung,['AC'],,IOP PUBLISHER,,,,en,penilaian peer review paper developing framework for assessing city sustainability case study the city of bandar lampung and the city of metro the province of lampung
15009,15009,['FT9'],similarity report persada 2020 iop conf ser earth environ sci 556 012005p df,15% overall similarity untuk paper dengan judul developing a framework for assessing city sustainability case study bandar lampung and metro city lampung province indonesia,['AC'],,turnitin,,,,en,15% overall similarity untuk paper dengan judul developing a framework for assessing city sustainability case study bandar lampung and metro city lampung province indonesia
