,Unnamed: 0,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
9500,9500,['FP17'],the technology induction for preventing livestock of animal feed farmer groups in district of east lampung,the common problem of livestock is abundant greenery during the rainy season and shortages in the dry season the condition is bad for the health and productivity of livestock preservation of animal feed technology is conducted by a team from institute of research and community service lppm of universitas lampung in toto mulyo village way bungur district east lampung the purpose of the processing and preservation of forage feed source of fiber is to utilize forage in the rainy season maintain the quality of forage overcome the difficulty of forage in the dry season improve the quality of forage fiber sources that have low nutrient content preservation technique is made silage to maintain the quality of forage while to improve the forage quality is done by fermentation and amoniation the activities were carried out with the design of preserved livestock feeding equipment training on the use and care of targeted farmer groups karya makmur and jati diri 6 group management assistance the handover of the preserved animal feed technology package and formed a pilot group the result of community service is a package of livestock feed preservation technology silage and ammoniasi,['SF'],Journal of Community Service and Research,"LPM Universitas Negeri Medan  Jalan Willem Iskandar, Pasar V Medan Estate, Kec.Medan Tembung, Sumatera Utara 20221",2018-01,,,en,the common problem of livestock is abundant greenery during the rainy season and shortages in the dry season the condition is bad for the health and productivity of livestock preservation of animal feed technology is conducted by a team from institute of research and community service lppm of universitas lampung in toto mulyo village way bungur district east lampung the purpose of the processing and preservation of forage feed source of fiber is to utilize forage in the rainy season maintain the quality of forage overcome the difficulty of forage in the dry season improve the quality of forage fiber sources that have low nutrient content preservation technique is made silage to maintain the quality of forage while to improve the forage quality is done by fermentation and amoniation the activities were carried out with the design of preserved livestock feeding equipment training on the use and care of targeted farmer groups karya makmur and jati diri 6 group management assistance the handover of the preserved animal feed technology package and formed a pilot group the result of community service is a package of livestock feed preservation technology silage and ammoniasi
9501,9501,['FMIPA5'],isolasi dan karakterisasi bakteri fotosintetik anoksigenik pada hutan mangrove di hanura lampung,this study aims to isolate and determine the characteristics of anoxigenic photosynthetic bacteria from their habitat method isolate was taken from several samples of mangrove forest including mud sea water roots leaf flowers snails and crabs then sample inoculated to liquid swc medium with anaerobic photosynthetically isolated for 4-5 days at room temperature based on the results of the study we obtained 10 isolates were obtained namely as1 as2 ll1 ll2 k1 k2 d1 b2dm b3dk b4lm from the hanura lampung mangrove forest ecosystem the morphological characterization of isolate cells namely grampositive bacilli for the genus bacillus sp and gram negative for the anoxigenic photosynthetic bacteria group the isolate selection test used ph 4 7 and 10 the results showed that isolates were not able to grow only at ph 4 selection only in the salinity test only one isolate could not grow namely in the d1 isolate,['Q1'],,,2018-11-13,,,en,this study aims to isolate and determine the characteristics of anoxigenic photosynthetic bacteria from their habitat method isolate was taken from several samples of mangrove forest including mud sea water roots leaf flowers snails and crabs then sample inoculated to liquid swc medium with anaerobic photosynthetically isolated for 4-5 days at room temperature based on the results of the study we obtained 10 isolates were obtained namely as1 as2 ll1 ll2 k1 k2 d1 b2dm b3dk b4lm from the hanura lampung mangrove forest ecosystem the morphological characterization of isolate cells namely grampositive bacilli for the genus bacillus sp and gram negative for the anoxigenic photosynthetic bacteria group the isolate selection test used ph 4 7 and 10 the results showed that isolates were not able to grow only at ph 4 selection only in the salinity test only one isolate could not grow namely in the d1 isolate
9502,9502,,characterization of protease from bacillus sp on medium containing fecl3 exposed to magnetic field 0.2 mt,this purpose of this research is to determine the character of the protease enzymes from bacillus sp on media content of fecl3 exposed to 0.2 mt magnetic field the data obtained were analyzed descriptively the result showed that protease enzyme without fe resulted in the highest activity at ph 8 temperature 30 c with the addition of activator mn2 and vmax of 0.28 u ml and km of 4.60 u ml the protease enzyme on media without magnetic field exposure and containing fe yielded the highest activity at ph 8 temperature 30 c with the addition of activator mn2 and vmax of 0.33 u ml and km of 5.64 u ml the protease enzyme on medium with magnetic field exposure and use fe as inductors have the highest activity at ph 9 the temperature of 55 c with the addition of activator mn2 and vmax of 0.35 u ml and km 10.04 u ml,['RV'],IOP Conf. Series: Earth and Environmental Science,IOP Publishing,2018,,,en,this purpose of this research is to determine the character of the protease enzymes from bacillus sp on media content of fecl3 exposed to 0.2 mt magnetic field the data obtained were analyzed descriptively the result showed that protease enzyme without fe resulted in the highest activity at ph 8 temperature 30 c with the addition of activator mn2 and vmax of 0.28 u ml and km of 4.60 u ml the protease enzyme on media without magnetic field exposure and containing fe yielded the highest activity at ph 8 temperature 30 c with the addition of activator mn2 and vmax of 0.33 u ml and km of 5.64 u ml the protease enzyme on medium with magnetic field exposure and use fe as inductors have the highest activity at ph 9 the temperature of 55 c with the addition of activator mn2 and vmax of 0.35 u ml and km 10.04 u ml
9503,9503,['FMIPA5'],the effect of magnetic field exposure on medium to protease production by bacillus sp,this research was purposed to understand the effect of 0.2mt magnetic field exposure treatment for 10 minutes toward medium components to the production of protease in bacillus sp that magnetic field exposure treatment was given to 8 medium components namely milk yeast nacl kh2po4 mgso4 nh4 2so4a gar and aquadest data from qualitative proteolytic activity test on bacillus sp indicated that in all treatment the bacteria were able to produce the enzyme the highest proteolytic index ip from all those treatments came from the magnetically exposed kh2po4 which was 7.17 at the 10th incubation hour treatment of exposure to magnetic fields is also given to the liquid medium quantitative data of enzyme activity showed that the best incubation time of protease production by bacillus sp is the 24th incubation hours with result of 0.031 u ml exposure of 0.2 mt magnetic field for 10 minutes to the nacl component in mendel s fluid medium yielded the highest protease activity of 0.067 u ml,"['QC', 'QR']",BIOVALENTIA : BIOLOGICAL RESEARCH JOURNAL,Jurusan Biologi Unsri,2018-11,,,en,this research was purposed to understand the effect of 0.2mt magnetic field exposure treatment for 10 minutes toward medium components to the production of protease in bacillus sp that magnetic field exposure treatment was given to 8 medium components namely milk yeast nacl kh2po4 mgso4 nh4 2so4a gar and aquadest data from qualitative proteolytic activity test on bacillus sp indicated that in all treatment the bacteria were able to produce the enzyme the highest proteolytic index ip from all those treatments came from the magnetically exposed kh2po4 which was 7.17 at the 10th incubation hour treatment of exposure to magnetic fields is also given to the liquid medium quantitative data of enzyme activity showed that the best incubation time of protease production by bacillus sp is the 24th incubation hours with result of 0.031 u ml exposure of 0.2 mt magnetic field for 10 minutes to the nacl component in mendel s fluid medium yielded the highest protease activity of 0.067 u ml
9504,9504,['FMIPA5'],"pengaruh paparan medan magnet 0,2 mt pada ion logam fe dan zn dalam media pertumbuhan terhadap produksi protease bacillus",the purpose of this study was to determine the effect of metal ions fe and zn were exposed to a magnetic field of 0.2 mt to the production of proteases in bacillus sp the metal ions used are fe and zn in the form of fecl3 and zncl2 salts the results showed that the culture medium containing metal ions fe a 0.01% w v were exposed by the magnetic field has a value of proteolytic index of 3.36 with 10 hour long incubation and proteolysis index of 2.74 with 18 hour incubation time culture medium containing metal ions fe a 0.01% w v which are not being exposed to the magnetic field has a value of proteolytic index of 1.79 with 10hour long incubation and proteolysis index of 2.12 with 18 hour incubation time while the culture medium containing metal ions zn 0.005% w v either exposed or not exposed to the magnetic field causes the activity of bacillus sp die the solution of 0.01% fe metal ion in liquid medium resulted in better protease production 0.06 u ml than production of proteases without exposure to magnetic fields 0.00 u ml,['Q1'],Jurnal Ilmu Lingkungan,Program	Studi Ilmu Lingkungan Sekolah Pascasarjana UNDIP,2018-12-01,,,en,the purpose of this study was to determine the effect of metal ions fe and zn were exposed to a magnetic field of 0.2 mt to the production of proteases in bacillus sp the metal ions used are fe and zn in the form of fecl3 and zncl2 salts the results showed that the culture medium containing metal ions fe a 0.01% w v were exposed by the magnetic field has a value of proteolytic index of 3.36 with 10 hour long incubation and proteolysis index of 2.74 with 18 hour incubation time culture medium containing metal ions fe a 0.01% w v which are not being exposed to the magnetic field has a value of proteolytic index of 1.79 with 10hour long incubation and proteolysis index of 2.12 with 18 hour incubation time while the culture medium containing metal ions zn 0.005% w v either exposed or not exposed to the magnetic field causes the activity of bacillus sp die the solution of 0.01% fe metal ion in liquid medium resulted in better protease production 0.06 u ml than production of proteases without exposure to magnetic fields 0.00 u ml
9505,9505,['FMIPA2'],pelatihan pembuatan specimen mikroskopik semi permanen untuk pengayaan materi praktikum biologi tentang keanekaragaman hayati bagi guruguru sma bidang biologi di kabupaten lampung utara,abstract this activity aims to give basic knowledge about the shape and structure of cells that its observed with microscopic specimens the method of making for microscopic specimens is very important for senior high school biology teachers the method are 1 community education by presenting training material for making microscopic specimens in a simple with lecture and discussion methods 2 the training is carried out by the practical method of making microscopic specimens in a simple by lecturer was assisted by his assistant the output are 1 improved understanding of making microscopic specimens in a simple 2 improving teacher skills in making simple microscopic specimens for senior high school biology teachers in lampung utara district understanding of knowledge was initially 50.85% grow up 38.86% to 89.71%,['Q1'],,,2018-11-14,,,en,abstract this activity aims to give basic knowledge about the shape and structure of cells that its observed with microscopic specimens the method of making for microscopic specimens is very important for senior high school biology teachers the method are 1 community education by presenting training material for making microscopic specimens in a simple with lecture and discussion methods 2 the training is carried out by the practical method of making microscopic specimens in a simple by lecturer was assisted by his assistant the output are 1 improved understanding of making microscopic specimens in a simple 2 improving teacher skills in making simple microscopic specimens for senior high school biology teachers in lampung utara district understanding of knowledge was initially 50.85% grow up 38.86% to 89.71%
9506,9506,['FH2'],forest resources access moromoro farmers at register 45 lampung,the main problem of farmers in indonesia today is the limited availability of agricultural land the government gives farmers hope for the availability of agricultural land through various accesses of forest resources one of them through a partnership with forest managers this study will examine the model of forest resource access arrangements and their implementation in register 45 sungai buaya lampung by moromoro farmers this study uses sociolegal approach this approach combines the study of doctrinal law with social studies data required primary data and secondary data so the analysis is not only based on normative rules but alsopay attention to social context this research shows that forest resource access management modelregisters 45 lampung to moromoro farmers is a partnership model partnerships offered by forest managers have not provided welfare security to farmers types of crops and production sharing balances have been unilaterally determined by forest managers the partnership process closes dialogue with farmers the implementation of this partnership has not been implemented as most moromoro farmers reject the partnership model offered by forest managers,['K1'],Fiat Justisia,Fakultas Hukum,2018-03,,,en,the main problem of farmers in indonesia today is the limited availability of agricultural land the government gives farmers hope for the availability of agricultural land through various accesses of forest resources one of them through a partnership with forest managers this study will examine the model of forest resource access arrangements and their implementation in register 45 sungai buaya lampung by moromoro farmers this study uses sociolegal approach this approach combines the study of doctrinal law with social studies data required primary data and secondary data so the analysis is not only based on normative rules but alsopay attention to social context this research shows that forest resource access management modelregisters 45 lampung to moromoro farmers is a partnership model partnerships offered by forest managers have not provided welfare security to farmers types of crops and production sharing balances have been unilaterally determined by forest managers the partnership process closes dialogue with farmers the implementation of this partnership has not been implemented as most moromoro farmers reject the partnership model offered by forest managers
9507,9507,['FH3'],sosialisasi hukum tentang penghapusan kekerasan dalam rumah tangga di kelurahan gedongmeneng baru kecamatan rajabasa kota bandarlampung,problems in this activity are 1 lack of knowledge or information received by society about law of domestic violence 2 lack of legal understanding of the community about the content of the law on domestic violence 3 there is still violence in the household which is not discovered problem solving is done by means of legal communication legal communication is the process of conveying messages in accordance with the law that the contents of a rule of law with the aim of creating mutual understanding or understanding of the law resulting in either a change of mind attitude and behavior of recipients without any coercion from outside the results of the activities showed an increase understanding and knowledge of citizens related to the rules laws governing the elimination of domestic violence which was originally to have knowledge of the value of 55.25 after the project is implemented have knowledge of the value of 74.75 this kind of activity needs to be done for the future to continuously provide understanding and knowledge related to the rules of community life keywords understanding knowledge domestic violence,['K1'],Sakai Sembayan,LPPM Unila,2018-03,,,en,problems in this activity are 1 lack of knowledge or information received by society about law of domestic violence 2 lack of legal understanding of the community about the content of the law on domestic violence 3 there is still violence in the household which is not discovered problem solving is done by means of legal communication legal communication is the process of conveying messages in accordance with the law that the contents of a rule of law with the aim of creating mutual understanding or understanding of the law resulting in either a change of mind attitude and behavior of recipients without any coercion from outside the results of the activities showed an increase understanding and knowledge of citizens related to the rules laws governing the elimination of domestic violence which was originally to have knowledge of the value of 55.25 after the project is implemented have knowledge of the value of 74.75 this kind of activity needs to be done for the future to continuously provide understanding and knowledge related to the rules of community life keywords understanding knowledge domestic violence
9508,9508,['FKIP7'],the fulfilment of student s deficiency need by teachers s directive speech act strategy,there are many studies on directive speech act from politeness perspective however those studies only focus on speaker s perspective such as the form of speech speech act strategy and contextual influences on speech act choices in interpersonal relations the attention which is relatively less given is on the effects of speech on interlocutor particularly their reaction and response therefore this paper of study result give the effects of speech act on interlocutor in instructional or learning context particularly the effects of teacher s directive speech act strategy on student s emotional response affective color each student has deficiency need such as love affection and self esteem as the basic needs which should be fulfilled in advance before growth need student who feels not being loved and respected will not has strong motivation to achieve the goal in growth need student who feels being loved and respectedwill like to study creative and optimal in self actualization this study use qualitativephenomenology research design and data collection technique through observation recording bug questionnaire and interview whereas data analysis through heuristic analysis domain and taxonomy the result of study showed that the communication function of directive speech act strategy used by bahasa indonesia teachers consist of commanding requesting forbidding suggesting asking and inviting which are realized directly and indirectly teacher s directive speech act strategy which get positive affective response from students are a direct speech b contain praise c use greeting as sign of love and name d avoid the use of words saya and kamu e involve speaker and interlocutor in activity f use the sign of polite request g contain joke h consider interlocutor s desire i strive for agreement and j indirect speech teacher s directive speech act strategy which get negative affective response from students are speech which a indirectly contain irony b greet with interjection c compare and d contain denunciation affective color as emotional sign much influence cognitive learning process motivation and class interaction this emphasize the importance ofteachers to do emotional regulation in classroom through directive speech act strategy which is good and effective teacher maintain students emotion to be always positive namelyhappy glad and enthusiastic in learning,"['L1', 'LB1501', 'LC5201']",,Atlantis,2018-08-13,,,en,there are many studies on directive speech act from politeness perspective however those studies only focus on speaker s perspective such as the form of speech speech act strategy and contextual influences on speech act choices in interpersonal relations the attention which is relatively less given is on the effects of speech on interlocutor particularly their reaction and response therefore this paper of study result give the effects of speech act on interlocutor in instructional or learning context particularly the effects of teacher s directive speech act strategy on student s emotional response affective color each student has deficiency need such as love affection and self esteem as the basic needs which should be fulfilled in advance before growth need student who feels not being loved and respected will not has strong motivation to achieve the goal in growth need student who feels being loved and respectedwill like to study creative and optimal in self actualization this study use qualitativephenomenology research design and data collection technique through observation recording bug questionnaire and interview whereas data analysis through heuristic analysis domain and taxonomy the result of study showed that the communication function of directive speech act strategy used by bahasa indonesia teachers consist of commanding requesting forbidding suggesting asking and inviting which are realized directly and indirectly teacher s directive speech act strategy which get positive affective response from students are a direct speech b contain praise c use greeting as sign of love and name d avoid the use of words saya and kamu e involve speaker and interlocutor in activity f use the sign of polite request g contain joke h consider interlocutor s desire i strive for agreement and j indirect speech teacher s directive speech act strategy which get negative affective response from students are speech which a indirectly contain irony b greet with interjection c compare and d contain denunciation affective color as emotional sign much influence cognitive learning process motivation and class interaction this emphasize the importance ofteachers to do emotional regulation in classroom through directive speech act strategy which is good and effective teacher maintain students emotion to be always positive namelyhappy glad and enthusiastic in learning
9509,9509,['FKIP14'],the fulfilment of student s deficiency need by teacher s directive speech act strategy abstract,abstract there are many studies on directive speech act from politeness perspective however those studies only focus on speaker s perspective such as the form of speech speech act strategy and contextual influences on speech act choices in interpersonal relations the attention which is relatively less given is on the effects of speech on interlocutor particularly their reaction and response therefore this paper of study result give the effects of speech act on interlocutor in instructional or learning context particularly the effects of teacher s directive speech act strategy on student s emotional response affective color each student has deficiency need such as love affection and self esteem as the basic needs which should be fulfilled in advance before growth need student who feels not being loved and respected will not has strong motivation to achieve the goal in growth need student who feels being loved and respectedwill like to study creative and optimal in self actualization this study use qualitativephenomenology research design and data collection technique through observation recording bug questionnaire and interview whereas data analysis through heuristic analysis domain and taxonomy the result of study showed that the communication function of directive speech act strategy used by bahasa indonesia teachers consist of commanding requesting forbidding suggesting asking and inviting which are realized directly and indirectly teacher s directive speech act strategy which get positive affective response from students are a direct speech b contain praise c use greeting as sign of love and name d avoid the use of words saya and kamu e involve speaker and interlocutor in activity f use the sign of polite request g contain joke h consider interlocutor s desire i strive for agreement and j indirect speech teacher s directive speech act strategy which get negative affective response from students are speech which a indirectly contain irony b greet with interjection c compare and d contain denunciation affective color as emotional sign much influence cognitive learning process motivation and class interaction this emphasize the importance ofteachers to do emotional regulation in classroom through directive speech act strategy which is good and effective teacher maintain students emotion to be always positive namelyhappy glad and enthusiastic in learning keywords deficiency need directive speech act affective color response heuristic analysis,"['L1', 'LB1501', 'LC5201']","4th PRASASTI International Conference on Recent Linguistics Research (PRASASTI 2018) Copyright © 2018, the Authors. Published by Atlantis Press. This is an open access article under the CC BY-NC license (http://creativecommons.org/licenses/by-nc/4.0/).",Atlantis Press.,2018,,,en,abstract there are many studies on directive speech act from politeness perspective however those studies only focus on speaker s perspective such as the form of speech speech act strategy and contextual influences on speech act choices in interpersonal relations the attention which is relatively less given is on the effects of speech on interlocutor particularly their reaction and response therefore this paper of study result give the effects of speech act on interlocutor in instructional or learning context particularly the effects of teacher s directive speech act strategy on student s emotional response affective color each student has deficiency need such as love affection and self esteem as the basic needs which should be fulfilled in advance before growth need student who feels not being loved and respected will not has strong motivation to achieve the goal in growth need student who feels being loved and respectedwill like to study creative and optimal in self actualization this study use qualitativephenomenology research design and data collection technique through observation recording bug questionnaire and interview whereas data analysis through heuristic analysis domain and taxonomy the result of study showed that the communication function of directive speech act strategy used by bahasa indonesia teachers consist of commanding requesting forbidding suggesting asking and inviting which are realized directly and indirectly teacher s directive speech act strategy which get positive affective response from students are a direct speech b contain praise c use greeting as sign of love and name d avoid the use of words saya and kamu e involve speaker and interlocutor in activity f use the sign of polite request g contain joke h consider interlocutor s desire i strive for agreement and j indirect speech teacher s directive speech act strategy which get negative affective response from students are speech which a indirectly contain irony b greet with interjection c compare and d contain denunciation affective color as emotional sign much influence cognitive learning process motivation and class interaction this emphasize the importance ofteachers to do emotional regulation in classroom through directive speech act strategy which is good and effective teacher maintain students emotion to be always positive namelyhappy glad and enthusiastic in learning keywords deficiency need directive speech act affective color response heuristic analysis
