,Unnamed: 0,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
12000,12000,['FMIPA8'],impact of defense spending on unemployment in five countries from asia,the objective of this study is to examine empirically the impact of defense spending on unemployment along with a number of control variables for a set of five selected countries from asia which include cambodia china malaysia pakistan and the philippines for empirical investigation annual data over the period of 1992 to 2013 are used while prior to regression analysis the data were sensibly checked using sundry of relevant tests the empirical results reveal that defense spending is not a better option to overcome unemployment problem in most of the sample countries thus the findings suggest that lower defense budget allocation will provide more resources for other sectors which are relatively more productive and can help to improve economic and social welfare of these selected countries from asia besides decreased military expenditures encouraging domestic investment and discouraging population growth can help reduce unemployment remittance appears to have a positive relation with unemployment the implications of which need to be addressed by policymakers,['QA'],Corporate Board : Roles and Composition,Virtus Inter Press,2015-06-11,,"['defense spending', 'unemployment', 'cross country data', 'asian countries']",en,the objective of this study is to examine empirically the impact of defense spending on unemployment along with a number of control variables for a set of five selected countries from asia which include cambodia china malaysia pakistan and the philippines for empirical investigation annual data over the period of 1992 to 2013 are used while prior to regression analysis the data were sensibly checked using sundry of relevant tests the empirical results reveal that defense spending is not a better option to overcome unemployment problem in most of the sample countries thus the findings suggest that lower defense budget allocation will provide more resources for other sectors which are relatively more productive and can help to improve economic and social welfare of these selected countries from asia besides decreased military expenditures encouraging domestic investment and discouraging population growth can help reduce unemployment remittance appears to have a positive relation with unemployment the implications of which need to be addressed by policymakers
12001,12001,['FMIPA8'],time series modeling and forecasting of the consumer price index bandar lampung,"the aims of this study are to find the best time series model for forecasting the consumer price index cpi to find the best model first we evaluate the stationary of the data by using time series plot autocorrelation function acf and unit root test then the time series model was found by using acf and partial autocorrelations function pacf the best model was found by using the criteria mean squares error mse akaike information criteria aic and bayesian information criterion bic based on this criteria the best modelfound in this paper is arima 1,1,0 compare to arima 0,1,1 and arima 1,1,1",['QA'],Science International,"Science International Lahore, Pakistan",2015-10,,,en,"the aims of this study are to find the best time series model for forecasting the consumer price index cpi to find the best model first we evaluate the stationary of the data by using time series plot autocorrelation function acf and unit root test then the time series model was found by using acf and partial autocorrelations function pacf the best model was found by using the criteria mean squares error mse akaike information criteria aic and bayesian information criterion bic based on this criteria the best modelfound in this paper is arima 1,1,0 compare to arima 0,1,1 and arima 1,1,1"
12002,12002,['FP25'],efikasi herbisida metil metsulfuron terhadap gulma pada pertanaman kelapa sawit elaesis guinensis jacq yang belum menghasilkan tbm,the objectives of this research were to find out the efficacy of metsulfuron methyl herbicide to weeds of unproductive yet oil palm to find out the growing weeds composition change after application and to findout the influence this research was conducted in randomizedgroup design with 8 treatments of metsulfuron methyl dosages of 15 20 25 40 and 50 h ha-1 mechanical weeds removal with control and 4 repetitions variance homogeneity was tested with bartlett test and data addition was tested with tukey test differences in median tested using least significant differenc lsd level 5% the results showed that 1 15 to 50g ha-1 metsulfuron methyl dosages were effective to oppress total weed scovering total weeds toxicity anwide leaf weeds dry weight12 weeks after application waa grass type weeds dry weight at particular dosages to 4 waa and dry weight of dominant weeds including cynodon dactylon commelina benghalensis and centro semapubescens 2 various dosages to test caused composition changes of weeds types in observation 2 to 12 waa 3 weeds controlling in various dosages to test did not poison leafs and roots of unproductive yet oil palm,['S1'],Jurnal Penelitian Pertanian Terapan,Poloiteknik Negeri Lampung,2015-01,,"['metsulfuron methyl', 'weeds', 'unproductive yet oil palm']",en,the objectives of this research were to find out the efficacy of metsulfuron methyl herbicide to weeds of unproductive yet oil palm to find out the growing weeds composition change after application and to findout the influence this research was conducted in randomizedgroup design with 8 treatments of metsulfuron methyl dosages of 15 20 25 40 and 50 h ha-1 mechanical weeds removal with control and 4 repetitions variance homogeneity was tested with bartlett test and data addition was tested with tukey test differences in median tested using least significant differenc lsd level 5% the results showed that 1 15 to 50g ha-1 metsulfuron methyl dosages were effective to oppress total weed scovering total weeds toxicity anwide leaf weeds dry weight12 weeks after application waa grass type weeds dry weight at particular dosages to 4 waa and dry weight of dominant weeds including cynodon dactylon commelina benghalensis and centro semapubescens 2 various dosages to test caused composition changes of weeds types in observation 2 to 12 waa 3 weeds controlling in various dosages to test did not poison leafs and roots of unproductive yet oil palm
12003,12003,['FP19'],sifat kimiawi dan mikrobiologi rusip selama fermentasi dengan konsentrasi garam yang berbeda,differences in the addition of salt to given effect to its characteristics of rusip both chemical and microbiological properties this study were aims to determine the chemical and microbiological properties of rusip the fermentation time and concentration of salt were best treatment arranged in a factorial randomized block design with three replications first factor were concentrations of salt 0% 10% 15% 20% and 25% while the second factor were long fermentations 0 2 4 6 8 10 12 14 days rusip fermented for 8 days and the addition of salt as much as 20% was the best rusip with the following characteristics water content of 67.27% 5.74 ph salinity 19.48% 5.78% reducing sugar total lactic acid bacteria 11 53 log cfu g and a total molds 5.79 log cfu g,['S1'],,,2015-10-20,,,en,differences in the addition of salt to given effect to its characteristics of rusip both chemical and microbiological properties this study were aims to determine the chemical and microbiological properties of rusip the fermentation time and concentration of salt were best treatment arranged in a factorial randomized block design with three replications first factor were concentrations of salt 0% 10% 15% 20% and 25% while the second factor were long fermentations 0 2 4 6 8 10 12 14 days rusip fermented for 8 days and the addition of salt as much as 20% was the best rusip with the following characteristics water content of 67.27% 5.74 ph salinity 19.48% 5.78% reducing sugar total lactic acid bacteria 11 53 log cfu g and a total molds 5.79 log cfu g
12004,12004,['FKIP17'],pengembangan modul pembelajaran berbasis inkuiri terbimbing pada materi elatisitas dan hukum hooke,"the development of learning modul based on guided inquiry for elasticity material and hooke s law the aims of the research are to produce learning modul based on guided inquiry for elasticity material and hooke s law and describe the attractivenes easiness the benefit of modul and the effectiveness of the developed modul the development of procedures consist of the potential and problems gathering the data product design validity design revision design product test revision product and the production the result of the research is it has been produce a learning modul based on guided inquiry for elasticity of material and hooke s law which has a very good attractiveness with the score 3.32 a very good easiness with the score 3.43 and a very good benefit of product with the score 3.42 modul has been proper used because it has average gain with the score 0,69 included in the medium category",['L1'],Jurnal Pembelajaran Fisika,Universitas Lampung,2015,,,en,"the development of learning modul based on guided inquiry for elasticity material and hooke s law the aims of the research are to produce learning modul based on guided inquiry for elasticity material and hooke s law and describe the attractivenes easiness the benefit of modul and the effectiveness of the developed modul the development of procedures consist of the potential and problems gathering the data product design validity design revision design product test revision product and the production the result of the research is it has been produce a learning modul based on guided inquiry for elasticity of material and hooke s law which has a very good attractiveness with the score 3.32 a very good easiness with the score 3.43 and a very good benefit of product with the score 3.42 modul has been proper used because it has average gain with the score 0,69 included in the medium category"
12005,12005,,determinan keputusan petani terhadap konversi lahan sawah menjadi permukiman determinants of farmers decision for ricefield conversion to housing umiyati kulsum bustanul arifin zainal abidin,"the objectives of this research are to analyze the factors that influence farmer s decisions in whether or not maintaining ricefields to estimate the projection of ricefields area and production of rice in year 2022 and to produce comparative analysis of land rent between ricefields and housing the research was conducted in the villages of linduk in pontang subdistrict of serang districts in the province of banten and tajimalela in kalianda subdistrtict of south lampung district in the province of lampung data collection was performed in april to may of 2013 using a quota sampling method the number of samples as much as 120 respondents consisting of 60 farmers maintaining their ricefields and 60 farmers not maintaining their ricefields econometrics analysis with binary logistic regression and linier regression was used in this research the results showed that factors that influenced the decisions of farmers in maintaining ricefields was land tax land prices household income ricefields area and land status while the research sites was not significant variable projection of ricefields area and production of rice in 2022 was estimated to reach 38,702 hectares and 299,238 tons respectively in serang disctrict and 32,067 hectares and 351,975 tons respectively in south lampung district land rent comparison between ricefields and housing was 1 to 1.47 in serang districts and 1 to 5.59 in south lampung district the study recommends policy consistency in spatial planning and better law enforcement to prevent further conversion of ricefields in both districts and in indonesia as a whole",['S1'],Jurnal Ilmu-Ilmu Agribisnis,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,2015-04,,,en,"the objectives of this research are to analyze the factors that influence farmer s decisions in whether or not maintaining ricefields to estimate the projection of ricefields area and production of rice in year 2022 and to produce comparative analysis of land rent between ricefields and housing the research was conducted in the villages of linduk in pontang subdistrict of serang districts in the province of banten and tajimalela in kalianda subdistrtict of south lampung district in the province of lampung data collection was performed in april to may of 2013 using a quota sampling method the number of samples as much as 120 respondents consisting of 60 farmers maintaining their ricefields and 60 farmers not maintaining their ricefields econometrics analysis with binary logistic regression and linier regression was used in this research the results showed that factors that influenced the decisions of farmers in maintaining ricefields was land tax land prices household income ricefields area and land status while the research sites was not significant variable projection of ricefields area and production of rice in 2022 was estimated to reach 38,702 hectares and 299,238 tons respectively in serang disctrict and 32,067 hectares and 351,975 tons respectively in south lampung district land rent comparison between ricefields and housing was 1 to 1.47 in serang districts and 1 to 5.59 in south lampung district the study recommends policy consistency in spatial planning and better law enforcement to prevent further conversion of ricefields in both districts and in indonesia as a whole"
12006,12006,['FP27'],pengaruh penambahan berbagai starter pada silase ransum berbasis limbah pertanian terhadap protein kasar bahan kering bahan organik dan kadar abu,abstract the purpose of this study was to determine the effect of adding a starter in the making of silage this study was compiled using completely randomized design with 4 treatments and 3 replications the treatment in this study is r0 basal ration r1 basal ration em-4 4% r2 basal ration em-4 who bred 4% r3 basal ration rumen fluid 4% the result showed the addition of treatment on trial the addition of 4% starter em-4 em-4 who bred and rumen fluid very significant effect in the levels of dry matter and organic matter as well as the real impact on the levels of crude protein and ash content best silage silage contained in the basal ration r0 -4 em-4 bred rumen fluid chemical quality silage,['SF'],JURNAL ILMIAH PETERNAKAN TERPADU,Jurusan Peternakan Unila,2015-11,,['em'],en,abstract the purpose of this study was to determine the effect of adding a starter in the making of silage this study was compiled using completely randomized design with 4 treatments and 3 replications the treatment in this study is r0 basal ration r1 basal ration em-4 4% r2 basal ration em-4 who bred 4% r3 basal ration rumen fluid 4% the result showed the addition of treatment on trial the addition of 4% starter em-4 em-4 who bred and rumen fluid very significant effect in the levels of dry matter and organic matter as well as the real impact on the levels of crude protein and ash content best silage silage contained in the basal ration r0 -4 em-4 bred rumen fluid chemical quality silage
12007,12007,['FMIPA3'],development of information dissemination system through sms gateway for community service lpm of university of lampung,community service programs is one of the three core services tri darma which is coordinated by lpm of the university of lampung since there are large number of lectures who follow lpm program it is needed to have a special strategy for providing a means of dissemination of information to them one of the technologies that are very popular among cell phone users is sms short message service the natures of sms are practical economical and efficient to deliver information sms is a technology that is used by many people it is also relatively cheap for message delivery in this research information dissemination system with sms gateway is implemented using gammu and is combined with php programming language and mysql database the results of the implementation of the system is helpful and easy for lectureres to obtain information about the program of community service where they are joined to,['Q1'],Jurnal Komputasi,Jurusan Ilmu Komputer Universitas Lampung,2015-04-30,,,en,community service programs is one of the three core services tri darma which is coordinated by lpm of the university of lampung since there are large number of lectures who follow lpm program it is needed to have a special strategy for providing a means of dissemination of information to them one of the technologies that are very popular among cell phone users is sms short message service the natures of sms are practical economical and efficient to deliver information sms is a technology that is used by many people it is also relatively cheap for message delivery in this research information dissemination system with sms gateway is implemented using gammu and is combined with php programming language and mysql database the results of the implementation of the system is helpful and easy for lectureres to obtain information about the program of community service where they are joined to
12008,12008,['UNILA6'],binahong cassia alata l as inhibitor of escherichiacoli growth,escherichia coli normally located in the lower part of gastrointestinal tract and can become pathogen if the number and growth of bacteria in human beyond normal limits it can be happen because sudden dietary change and also environmental changes from rain to heat and in reverse increasing number of e coli can cause many gastrointestinal disease such as diarhea and can cause complication like shock and death one of plants that are empirically used as an antibacterial drug is binahong cassia alata l which have ingredient like flavanoid clove oil saponin terpenoids and alkaloid as antibacterial mechanism of action of substances to inhibit of bacteri is causing damage to the permeability of bacterial cell wall keywords antibacterial binahong cassia alata l escherichia coli,"['R1', 'RA', 'RL', 'RM', 'RS']",Majority,Juke Unila,2015-02,,,en,escherichia coli normally located in the lower part of gastrointestinal tract and can become pathogen if the number and growth of bacteria in human beyond normal limits it can be happen because sudden dietary change and also environmental changes from rain to heat and in reverse increasing number of e coli can cause many gastrointestinal disease such as diarhea and can cause complication like shock and death one of plants that are empirically used as an antibacterial drug is binahong cassia alata l which have ingredient like flavanoid clove oil saponin terpenoids and alkaloid as antibacterial mechanism of action of substances to inhibit of bacteri is causing damage to the permeability of bacterial cell wall keywords antibacterial binahong cassia alata l escherichia coli
12009,12009,,effectiveness of the pepaya leaf carica papaya linn ethanol extract as larvacide for aedes aegypti instar iii,"dengue hemorrhagic fever dhf is an infectious disease caused by thedengue virus is transmitted to humans by the bite of aedes aegypty therefore the use of naturalin secticides one of papaya carica papaya l which contains flavonoids alkaloids and the enzyme papain which suspect the effect of larvicides the study aims to determine the effectiveness of the ethanol extract of papaya carica papaya l as larvicides against aedes aegypti larvae this type of research is completely randomized experimental design the total sample of 600 larvae were divided into 6 groups 0% negative control 0.25% 0.75% 1% and abate 1% positive control each group contained 25 larvae with 4 repetitions the data obtained were analyzed using the kruskalwallis test mann whitney and post hoc test simple linear regression the results showed that the mean larve lmortality was 67% 71% 85% 95% at a concentration of 0.25% 0.50% 0.75% and 1% concentration ethanol extract of leaves of papaya carica papaya l effective as larvicides against third instarlarvae of aedes aegypti lc50 value is 0.37% concentration and lt50 value is 1981 minutes abstrak demam berdarah dengue dbd adalah penyakit menular disebabkan oleh virus dengue yang ditularkan ke manusia dengan gigitan nyamuk aedes aegypty oleh karena itu digunakan insektisida alami salah satunya daun pepaya carica papaya l yang mengandung senyawa flavonoid alkaloid dan enzim papain yang diduga memilki efek larvasida penelitian bertujuan untuk mengetahui efektivitas ekstrak ethanol daun pepaya carica papaya l sebagai larvasida terhadap larva aedes aegypti jenis penelitian yang digunakan adalah eksperimental dengan rancangan acak lengkap jumlah sampel sebanyak 600 larva dibagi menjadi 6 kelompok yaitu 0% kontrol negatif 0,25% 0,75% 1% dan abate 1% kontrol positif setiap kelompok berisi 25 larva dengan 4 kali pengulangan data yang diperoleh dianalisis dengan menggunakan uji kruskal wallis post hoc mann whitney dan uji regresi linear sederhana dari hasil penelitian menunjukkan bahwa rerata kematian larva adalah 67% 71% 85% 95% pada konsentrasi 0,25% 0,50% 0,75% dan konsentrasi 1% ekstrak ethanol daun pepaya carica papaya l efektif sebagai larvasida terhadap larva aedes aegypti instar iii nilai lc50adalah 0,37% konsentrasi dan nilai lt50 adalah 1981 menit kata kunci aedes aegypti demam berdarah dengue carica papaya l larvasida","['R1', 'RA', 'RM', 'RS']",Medical Journal of Lampung University,fakultas kedokteran,2015-02,,"['aedesaegypti', 'dengue hemoragic fever', 'carica papaya l', 'larvicides']",en,"dengue hemorrhagic fever dhf is an infectious disease caused by thedengue virus is transmitted to humans by the bite of aedes aegypty therefore the use of naturalin secticides one of papaya carica papaya l which contains flavonoids alkaloids and the enzyme papain which suspect the effect of larvicides the study aims to determine the effectiveness of the ethanol extract of papaya carica papaya l as larvicides against aedes aegypti larvae this type of research is completely randomized experimental design the total sample of 600 larvae were divided into 6 groups 0% negative control 0.25% 0.75% 1% and abate 1% positive control each group contained 25 larvae with 4 repetitions the data obtained were analyzed using the kruskalwallis test mann whitney and post hoc test simple linear regression the results showed that the mean larve lmortality was 67% 71% 85% 95% at a concentration of 0.25% 0.50% 0.75% and 1% concentration ethanol extract of leaves of papaya carica papaya l effective as larvicides against third instarlarvae of aedes aegypti lc50 value is 0.37% concentration and lt50 value is 1981 minutes abstrak demam berdarah dengue dbd adalah penyakit menular disebabkan oleh virus dengue yang ditularkan ke manusia dengan gigitan nyamuk aedes aegypty oleh karena itu digunakan insektisida alami salah satunya daun pepaya carica papaya l yang mengandung senyawa flavonoid alkaloid dan enzim papain yang diduga memilki efek larvasida penelitian bertujuan untuk mengetahui efektivitas ekstrak ethanol daun pepaya carica papaya l sebagai larvasida terhadap larva aedes aegypti jenis penelitian yang digunakan adalah eksperimental dengan rancangan acak lengkap jumlah sampel sebanyak 600 larva dibagi menjadi 6 kelompok yaitu 0% kontrol negatif 0,25% 0,75% 1% dan abate 1% kontrol positif setiap kelompok berisi 25 larva dengan 4 kali pengulangan data yang diperoleh dianalisis dengan menggunakan uji kruskal wallis post hoc mann whitney dan uji regresi linear sederhana dari hasil penelitian menunjukkan bahwa rerata kematian larva adalah 67% 71% 85% 95% pada konsentrasi 0,25% 0,50% 0,75% dan konsentrasi 1% ekstrak ethanol daun pepaya carica papaya l efektif sebagai larvasida terhadap larva aedes aegypti instar iii nilai lc50adalah 0,37% konsentrasi dan nilai lt50 adalah 1981 menit kata kunci aedes aegypti demam berdarah dengue carica papaya l larvasida"
