,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
3500,['FH3'],equitable education services for society,this article aims to explain how justice should be fulfilled in the context of educational services in particular the authors analyzed the charges for school funding that are currently rife based on the analysis that the collection of levies from the community for school funding is permitted according to statutory regulations with various restrictions as a government legal action the collection of these levies can have legal consequences it can be declared invalid invalid and not legally binding because they have violated applicable laws thus causing an injustice to the community therefore the collection of levies must be carried out legally transparently and accountably thus the community can obtain legal certainty and justice and can actively participate in the development process and improve the quality of education withdrawal of donations can generally be requested but must fulfil the essence of a sense of justice as a legal action the government in this case is the education unit or school management it must still be held accountable if it results in injustice this injustice can be in the form of an act of abuse of authority confusing authority or acting arbitrarily which is included in the criteria of maladministration the research method used in this article is normative and qualitative data management the suggestion that can be conveyed is that the government must optimize the applicable laws and provide even stricter sanctions for justice for society,['K1'],PANCASILA AND LAW REVIEW,"Doktoral Ilmu Hukum, Fakultas Hukum, Universitas Lampung",2021-01-05,,,en,"Artikel ini bertujuan untuk menjelaskan bagaimana keadilan harus dipenuhi dalam konteks layanan pendidikan khususnya penulis menganalisis tuduhan untuk pendanaan sekolah yang saat ini penuh berdasarkan analisis bahwa pengumpulan retribusi dari masyarakat untuk pendanaan sekolah diizinkan sesuai dengan hukum hukumPeraturan dengan berbagai pembatasan sebagai tindakan hukum pemerintah Kumpulan pungutan ini dapat memiliki konsekuensi hukum dapat dinyatakan tidak valid tidak valid dan tidak mengikat secara hukum karena mereka telah melanggar hukum yang berlaku sehingga menyebabkan ketidakadilan kepada masyarakat oleh karena itu pengumpulan pungutan harus dilakukanSecara hukum dan bertanggung jawab secara hukum, sehingga masyarakat dapat memperoleh kepastian dan keadilan hukum dan dapat secara aktif berpartisipasi dalam proses pengembangan dan meningkatkan kualitas penarikan donasi pendidikan umumnya dapat diminta tetapi harus memenuhi esensi rasa keadilan sebagai tindakan hukum pemerintahDalam hal ini adalah unit pendidikan atau manajemen sekolah, masih harus dimintai pertanggungjawaban jika mengakibatkan ketidakadilan ini dapat dalam bentuk tindakan penyalahgunaan otoritas yang membingungkan otoritas atau bertindak secara sewenang -wenang yang termasuk dalam kriteria maladministrasi penelitian tersebutMetode yang digunakan dalam artikel ini adalah manajemen data normatif dan kualitatif saran yang dapat disampaikan adalah bahwa pemerintah harus mengoptimalkan hukum yang berlaku dan memberikan sanksi yang lebih ketat untuk keadilan bagi masyarakat"
3501,['FH3'],equitable education services for society,this article aims to explain how justice should be fulfilled in the context of educational services in particular the authors analyzed the charges for school funding that are currently rife based on the analysis that the collection of levies from the community for school funding is permitted according to statutory regulations with various restrictions as a government legal action the collection of these levies can have legal consequences it can be declared invalid invalid and not legally binding because they have violated applicable laws thus causing an injustice to the community therefore the collection of levies must be carried out legally transparently and accountably thus the community can obtain legal certainty and justice and can actively participate in the development process and improve the quality of education withdrawal of donations can generally be requested but must fulfil the essence of a sense of justice as a legal action the government in this case is the education unit or school management it must still be held accountable if it results in injustice this injustice can be in the form of an act of abuse of authority confusing authority or acting arbitrarily which is included in the criteria of maladministration the research method used in this article is normative and qualitative data management the suggestion that can be conveyed is that the government must optimize the applicable laws and provide even stricter sanctions for justice for society,['K1'],PANCASILA AND LAW REVIEW,"Doktoral Ilmu Hukum, Fakultas Hukum, Universitas Lampung",2021-01-05,,,en,"Artikel ini bertujuan untuk menjelaskan bagaimana keadilan harus dipenuhi dalam konteks layanan pendidikan khususnya penulis menganalisis tuduhan untuk pendanaan sekolah yang saat ini penuh berdasarkan analisis bahwa pengumpulan retribusi dari masyarakat untuk pendanaan sekolah diizinkan sesuai dengan hukum hukumPeraturan dengan berbagai pembatasan sebagai tindakan hukum pemerintah Kumpulan pungutan ini dapat memiliki konsekuensi hukum dapat dinyatakan tidak valid tidak valid dan tidak mengikat secara hukum karena mereka telah melanggar hukum yang berlaku sehingga menyebabkan ketidakadilan kepada masyarakat oleh karena itu pengumpulan pungutan harus dilakukanSecara hukum dan bertanggung jawab secara hukum, sehingga masyarakat dapat memperoleh kepastian dan keadilan hukum dan dapat secara aktif berpartisipasi dalam proses pengembangan dan meningkatkan kualitas penarikan donasi pendidikan umumnya dapat diminta tetapi harus memenuhi esensi rasa keadilan sebagai tindakan hukum pemerintahDalam hal ini adalah unit pendidikan atau manajemen sekolah, masih harus dimintai pertanggungjawaban jika mengakibatkan ketidakadilan ini dapat dalam bentuk tindakan penyalahgunaan otoritas yang membingungkan otoritas atau bertindak secara sewenang -wenang yang termasuk dalam kriteria maladministrasi penelitian tersebutMetode yang digunakan dalam artikel ini adalah manajemen data normatif dan kualitatif saran yang dapat disampaikan adalah bahwa pemerintah harus mengoptimalkan hukum yang berlaku dan memberikan sanksi yang lebih ketat untuk keadilan bagi masyarakat"
3502,['FH3'],national health insurance realizing a better public service and guaranteeing the citizens constitutional rights,national health insurance based on law no 24 of 2011 implemented on january 1 2014 is a manifestation of the state s responsibility to fulfill the health care rights for all citizens nevertheless this national policy has not been well received by the community not only because it has just started so that the service provided is not optimal but also it is stated to contain elements of usury which is contrary to islamic law followed by a majority of the population in indonesia this article will discuss whether national health insurance is an alternative towards better public services or interventions of religious freedom and how to implement a national health insurance program that can be well accepted by the whole community national health insurance as an alternative in fulfilling the right to health care services has not been implemented optimally and even tend to discriminate against the poor people it happens because of limited funding from both government and local governments influencing the lack of accessibility of the poor in this program in addition this program also contains an element of uncertainty an element of gambling and usury which is contrary to the teachings of islam therefore the government should implement this program by using the excellent service standard as a general principle of the new public services and doing synchronization with islamic law as the religious norms that followed by the largest population in indonesia it is important to protect the right in implementing the teachings of religion as a constitutional right,['K1'],"I-COFFEES 2019, August 05-06, Lampung, Indonesia Copyright © 2021 EAI",,2021,,,en,"Asuransi Kesehatan Nasional Berdasarkan Undang -Undang No 24 tahun 2011 yang diterapkan pada 1 Januari 2014 adalah manifestasi dari tanggung jawab negara untuk memenuhi hak perawatan kesehatan bagi semua warga negara, namun kebijakan nasional ini belum diterima dengan baik oleh masyarakat tidak hanya karena memiliki adil hanyaDimulai sehingga layanan yang disediakan tidak optimal tetapi juga dinyatakan mengandung unsur -unsur riba yang bertentangan dengan hukum Islam diikuti oleh mayoritas populasi di Indonesia artikel ini akan membahas apakah asuransi kesehatan nasional merupakan alternatif menuju layanan publik yang lebih baik atauintervensi kebebasan beragama dan bagaimana menerapkan program asuransi kesehatan nasional yang dapat diterima dengan baik oleh seluruh komunitas asuransi kesehatan nasional sebagai alternatif dalam memenuhi hak atas layanan perawatan kesehatan belum diimplementasikan secara optimal dan bahkan cenderung mendiskriminasi orang miskinItu terjadi karena dana yang terbatas dari pemerintah dan pemerintah daerah yang mempengaruhi kurangnya aksesibilitas orang miskin dalam program ini selain program ini juga mengandung unsur ketidakpastian elemen perjudian dan riba yang bertentangan dengan ajaran Islam oleh karena itu pemerintah pemerintahharus mengimplementasikan program ini dengan menggunakan standar layanan yang sangat baik sebagai prinsip umum dari layanan publik baru dan melakukan sinkronisasi dengan hukum Islam sebagai norma -norma agama yang diikuti oleh populasi terbesar di Indonesia, penting untuk melindungi hak dalam mengimplementasikan ajaran agamaSebagai hak konstitusional"
3503,['FMIPA3'],sistem informasi pelayanan kesehatan rawat inap dengan laravel sebagai kerangka kerja,the health services are a place that provides health services which include inpatient outpatient and emergency services inpatient is a service provided to patients where the patient has to undergo a treatment process handled directly by the doctor in accordance with the complaint of the disease easy service and fast handling from the health care unit both in terms of rooms and from the patient side are very needed by inpatients the problem that occurs is the difficulty for inpatients to know about the available rooms making it difficult for patients to undergo treatment apart from the availability of rooms the inpatient registration system is still using a paperbased format this results in piles of patient files making it difficult to find patient data and causing errors when making reports due to loss of patient files in this research an inpatient information system will be built for various health services so that all inpatient data can be integrated into this system the research method used in this research is a waterfall method which starts from the specification of user requirements planning modeling construction and software implementation this system is built using the laravel framework with the php language that is used to build webbased applications in a more structured way this information system was built with the aim of helping and facilitating the services provided to patients in the health care unit both in terms of inpatient registration making patient reports managing patient data and the availabilityof inpatient rooms,"['QA75', 'QA76']",Jurnal Pepadun,Jurusan Ilmu Komputer FMIPA Universitas Lampung,2021-04,,,en,"Layanan Kesehatan adalah tempat yang menyediakan layanan kesehatan yang mencakup rawat inap rawat inap dan rawat inap rawat inap adalah layanan yang diberikan kepada pasien di mana pasien harus menjalani proses perawatan yang ditangani langsung oleh dokter sesuai dengan keluhan penyakit yang mudah dan cepatPenanganan dari unit perawatan kesehatan baik dalam hal kamar maupun dari sisi pasien sangat dibutuhkan oleh pasien rawat inap masalah yang terjadi adalah kesulitan bagi pasien rawat inap untuk mengetahui tentang kamar yang tersedia sehingga sulit bagi pasien untuk menjalani perawatan selain dari ketersediaan kamarSistem pendaftaran rawat inap masih menggunakan format kertas ini menghasilkan tumpukan file pasien sehingga sulit untuk menemukan data pasien dan menyebabkan kesalahan saat membuat laporan karena hilangnya file pasien dalam penelitian ini, sistem informasi rawat inap akan dibangun untuk berbagai layanan kesehatan kesehatansehingga semua data rawat inap dapat diintegrasikan ke dalam sistem ini metode penelitian yang digunakan dalam penelitian ini adalah metode air terjun yang dimulai dari spesifikasi konstruksi pemodelan perencanaan pengguna dan implementasi perangkat lunak sistem ini dibangun menggunakan kerangka kerja Laravel dengan bahasa PHP yaituDigunakan untuk membangun aplikasi berbasis web dengan cara yang lebih terstruktur sistem informasi ini dibangun dengan tujuan membantu dan memfasilitasi layanan yang diberikan kepada pasien di unit perawatan kesehatan baik dalam hal pendaftaran rawat inap yang membuat laporan pasien mengelola data pasien dan ketersediaan kamar rawat inap"
3504,['FMIPA3'],aplikasi pencarian letak gudang koperasi dengan metode kmeans cluster menggunakan framework laravel,multicooperative information systems have been developed in 2018 by providing several services one of which is gis geographic information system gis on this system displays the locations of existing cooperatives in the form of digital maps this study develops the gis service on a multicooperative information system into a cooperative warehouse location search using the kmeans clustering method multicooperative information systems with cooperative warehouse location search features were developed using the laravel 5.5 framework with the waterfall method searching the location of cooperative warehouses using the kmeans method is useful to assist users in determining the location of warehouses to supply adjacent cooperatives this system has also been tested using the blackbox testing method,['QA75'],Jurnal Pepadun,Jurusan Ilmu Komputer FMIPA Universitas Lampung,2021,,,en,"Sistem informasi multikooperatif telah dikembangkan pada tahun 2018 dengan menyediakan beberapa layanan yang salah satunya adalah GIS GIS Sistem Informasi GIS pada sistem ini menampilkan lokasi koperasi yang ada dalam bentuk peta digital studi ini mengembangkan layanan GIS pada sistem informasi multikooperatif ke dalam koperasi koperasi iniPencarian Lokasi Gudang Menggunakan Metode Pengelompokan Kmeans Sistem Informasi Multicooperative dengan Fitur Pencarian Lokasi Gudang Koperasi dikembangkan dengan menggunakan kerangka kerja Laravel 5.5 dengan metode air terjun yang mencari lokasi gudang koperasi menggunakan metode KMEANS berguna untuk membantu pengguna dalam menentukan lokasi gudang untuk menggunakan ke gudang untuk menggunakan gudang untuk menggunakan pengguna dalam menentukan lokasi gudangSuplai Koperasi yang berdekatan, sistem ini juga telah diuji menggunakan metode pengujian Blackbox"
3505,['FMIPA3'],dashboard sustainable development goals sdgs menggunakan framework laravel studi kasus kabupaten dan kota provinsi lampung,on march 18 1964 the province of lampung was established in order to carry out efforts to develop lampung province a development framework with a legal foundation and justice in each development process is required the sustainable development goals sdgs are a replacement for the millennium development goals mdgs which were established asa result of an agreement amongst 189 leaders of un member states with the primary goal of improving welfare and community development as a result of this research a dashboard was established to track the progress of the sdg indicators the dashboard produced can analyze manage and display the progress of the sdg indicators in a way that all parties can simply read and understand as a result everyone at every level of society can understand and guarantee that development is carried out in accordance with the law in order to promote community welfare,['QA76'],Pepadun,Jurusan Ilmu Komputer FMIPA Universitas Lampung,2021-12-01,,,en,Pada tanggal 18 Maret 1964 Provinsi Lampung didirikan untuk melakukan upaya untuk mengembangkan Provinsi Lampung kerangka kerja pembangunan dengan fondasi hukum dan keadilan dalam setiap proses pembangunan diperlukan Tujuan Pembangunan Berkelanjutan SDG adalah penggantian untuk Tujuan Pembangunan Milenium yang MDG yang MDGs yang MDGs yang MDGs yang MDGs yang MDGs yang MDGs yang MDGs yang MDGs yang MDGs yang MDGsditetapkan ASA hasil dari kesepakatan di antara 189 pemimpin negara -negara anggota PBB dengan tujuan utama untuk meningkatkan kesejahteraan dan pengembangan masyarakat sebagai hasil dari penelitian ini sebuah dasbor didirikan untuk melacak kemajuan indikator SDG yang dihasilkan dasbor dapat menganalisis dan menampilkan kelola dan ditampilkanKemajuan indikator SDG dengan cara yang dapat dibaca dan dipahami oleh semua pihak sebagai akibatnya semua orang di setiap tingkat masyarakat dapat memahami dan menjamin bahwa pembangunan dilakukan sesuai dengan hukum untuk mempromosikan kesejahteraan masyarakat
3506,['FMIPA3'],dashboard sustainable development goals sdgs menggunakan frameworklaravel studi kasus kabupaten dan kota provinsi lampung,on march 18 1964 the province of lampung was established in order to carry out efforts to develop lampung province a development framework with a legal foundation and justice in each development process is required the sustainable development goals sdgs are a replacement for the millennium development goals mdgs which were established as a result of an agreement amongst 189 leaders of un member states with the primary goal of improving welfare and community development as a result of this research a dashboard was established to track the progress of the sdg indicators the dashboard produced can analyze manage and display the progress of the sdg indicators in a way that all parties can simply read and understand as a result everyone at every level of society can understand and guarantee that development is carried out in accordance with the law in order to promote community welfare,['Q1'],Pepadun,Jurusan Ilmu Komputer FMIPA Universitas Lampung,2021-12-01,,,en,Pada tanggal 18 Maret 1964 Provinsi Lampung didirikan untuk melakukan upaya untuk mengembangkan Provinsi Lampung kerangka kerja pembangunan dengan fondasi hukum dan keadilan dalam setiap proses pembangunan diperlukan Tujuan Pembangunan Berkelanjutan SDG adalah penggantian untuk Tujuan Pembangunan Milenium yang MDG yang MDGs yang MDGs yang MDGs yang MDGs yang MDGs yang MDGs yang MDGs yang MDGs yang MDGs yang MDGsdidirikan sebagai hasil dari kesepakatan di antara 189 pemimpin negara -negara anggota PBB dengan tujuan utama meningkatkan kesejahteraan dan pengembangan masyarakat sebagai hasil dari penelitian ini sebuah dasbor didirikan untuk melacak kemajuan indikator SDG yang dihasilkan dasbor dapat menganalisis kelola danTampilkan kemajuan indikator SDG dengan cara yang dapat dibaca dan dipahami oleh semua pihak sebagai akibatnya semua orang di setiap tingkat masyarakat dapat memahami dan menjamin bahwa pembangunan dilakukan sesuai dengan hukum untuk mempromosikan kesejahteraan masyarakat
3507,['FMIPA3'],studi mobile commerce di bandar lampung,the online shopping process in bandar lampung is facilitating by mobile commerce online shopping the factor of using online shopping mobile commerce has never been analyzed based on the public perception in bandar lampung this research discusses using mobilecommerce online shopping using the utaut2 model with perceived risk manifestations namely security risk and privacy risk the mobile commerce applications analyzed were shopee lazada tokopedia bukalapak and blibli the purpose of this research was to determine the utaut2 variable with the manifestation of perceived risk namely security risk and privacy risk which affect the use of online shopping mobile commerce the data analysis method used is structural equation modeling sem with partial least square pls approach the total number of respondents obtained was 183 respondents the data tested were 373 data this research results from the factors that most influence the behavioral intention and use behavior of mobile commerce online shopping is a habit,['Q1'],Jurnal Komputasi,Jurusan Ilmu Komputer Universitas Lampung,2021,,,en,Proses belanja online di Bandar Lampung memfasilitasi oleh mobile commerce belanja online faktor penggunaan perdagangan seluler belanja online tidak pernah dianalisis berdasarkan persepsi publik di Bandar Lampung yang dibahas penelitian ini dengan menggunakan belanja online MobileCommerce menggunakan model UTAUT2 dengan manifestasi risiko yang dirasakan.Risiko Keamanan dan Risiko Privasi Aplikasi perdagangan seluler yang dianalisis adalah Shopee Lazada Tokopedia Bukalapak dan Blibli Tujuan dari penelitian ini adalah untuk menentukan variabel UTAUT2 dengan manifestasi risiko yang dirasakan yaitu risiko keamanan dan risiko privasi yang memengaruhi penggunaan perdagangan mobil belanja onlineMetode analisis data yang digunakan adalah pemodelan persamaan struktural SEM dengan pendekatan PLS kuadrat parsial parsial Jumlah total responden yang diperoleh adalah 183 responden. Data yang diuji adalah 373 data hasil penelitian ini dari faktor -faktor yang paling mempengaruhi niat perilaku dan penggunaan perilaku belanja online seluler secara onlineadalah kebiasaan
3508,['FP18'],biomass fuel from oil palm empty fruit bunch pellet potential and challenges,this study aims to determine the potential and challenges of oil palm empty fruit bunch opefb pellet as biomass fuel the study was conducted by observing the process of commercial opefb pellets production and analysing some characteristics of the pellets proximate and ultimate analysis were carried out to determine the characteristics of pellets namely mass specific bulk density water content ash content lignocellulose composition and calorific value in addition xrf analysis was conducted to determine ash composition results showed that pressure applied during pellet production affected water content and density of the pellets opefb pellets made with pressure of 90 mpa showed stronger characteristics than the pellet produced with 55 mpa the pellets had a hexagonal cross section with diameter and mass density of 8.88 mm and 1.55 g cm3 for pellet produced at 90 mpa and 9.65 mm and 1.39 g cm3 for pellet produced at 55 mpa calorific value of opefb pellet 15.82 mj kg was still lower than the standard while ash content was higher than the standard high ash content and high mineral content are the main problems need to be addressed in order to savely use opefb pellet as fuel especially for big industries or for generating electricity,['S1'],,"SNSIM, Romania",2021,"biomass pellet, palm oil, renewable, sustainable",,en,"Penelitian ini bertujuan untuk menentukan potensi dan tantangan pelet opefb buah kelapa sawit oil.Karakteristik pelet yaitu massa spesifik kepadatan massal kadar air kadar abu komposisi lignoselulosa dan nilai kalori Selain analisis XRF dilakukan untuk menentukan hasil komposisi abu menunjukkan bahwa tekanan yang diterapkan selama produksi pelet yang mempengaruhi kadar air dan kepadatan pelet OPEFB pelet yang dibuat dengan tekanan 90MPA menunjukkan karakteristik yang lebih kuat daripada pelet yang diproduksi dengan 55 MPa pelet memiliki penampang heksagonal dengan diameter dan kepadatan massa 8,88 mm dan 1,55 g CM3 untuk pelet yang diproduksi pada 90 MPa dan 9,65 mm dan 1,39 g CM3 untuk pelet yang diproduksi pada 55 MPa calorikNilai OpefB Pellet 15.82 MJ Kg masih lebih rendah dari standar sementara kadar abu lebih tinggi dari kadar abu tinggi standar dan kadar mineral tinggi adalah masalah utama yang perlu diatasi untuk menggunakan pelet OPEFB dengan saraf sebagai bahan bakar terutama untuk industri besar atauuntuk menghasilkan listrik"
3509,['FP18'],bukti korespondensi effects of organic compost doses and regulated irrigation on growth and yield of organic red rapid lettuce lactuca sativa l var red rapids,abstract organic vegetables have gotten an increasing interest but organic fertilizers and irrigation water used to produce them could be significant issues of economic calculation to be considered for some locations this study was aimed to determine the optimum doses of organic compost and irrigation level for growing organic red lettuce in a greenhouse completely random design crd coupled with factorial arrangement was implemented in this study treatments consisted of two factors doses of organic compost d and regulated irrigation levels i the factor of doses included 0% d0 10% d1 30% d2 and 50% d3 organic compost of the total weight of the growth media 3 kg per pot the factor of regulated irrigation levels included 40% i1 70% i2 and 100% i3 of available water three replicates were used making total of 36 experimental units the result showed that interaction effect between organic compost doses and irrigation levels on the growth yield and water productivity of the red rapid lettuce was significant at α 0.05 however the treatments were not significant on some chemical properties of the rapid red lettuce the most optimum scheme was found to be the treatment combination between the organic compost dose of 300 g plant-1 d1 and the regulated irrigation level at 100% i3 of available water,['S1'],,SNSIM,2021,,"['greenhouse', 'organic vegetable', 'water scarcity', 'water management']",en,"Abstrak Sayuran organik telah mendapatkan minat yang meningkat tetapi pupuk organik dan air irigasi yang digunakan untuk memproduksinya bisa menjadi masalah yang signifikan dari perhitungan ekonomi untuk dipertimbangkan untuk beberapa lokasi penelitian ini bertujuan untuk menentukan dosis optimal kompos organik dan tingkat irigasi untuk menanam merah organik merahSelada di rumah kaca desain yang sepenuhnya acak CRD ditambah dengan pengaturan faktorial diimplementasikan dalam penelitian ini perawatan terdiri dari dua faktor dosis kompos organik D dan tingkat irigasi yang diatur I Faktor dosis termasuk 0% D0 10% D1 30% D2 dan 50% D3Kompos organik dari total berat media pertumbuhan 3 kg per pot faktor tingkat irigasi yang diatur termasuk 40% I1 70% I2 dan 100% i3 air yang tersedia Tiga ulangan digunakan sehingga total 36 unit eksperimental hasil menunjukkan bahwa efek interaksi efek interaksiAntara dosis kompos organik dan tingkat irigasi pada hasil pertumbuhan dan produktivitas air selada cepat merah adalah signifikan pada α 0,05 namun perawatannya tidak signifikan pada beberapa sifat kimia dari selada merah cepat skema yang paling optimal ditemukan sebagai kombinasi pengobatanAntara dosis kompos organik 300 g Plant-1 D1 dan tingkat irigasi yang diatur pada 100% i3 air yang tersedia"
