,Unnamed: 0,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
13500,13500,['FT7'],experimental method for the determination of stress concentration factors of steppedshafts of circulartosquare cross section under pure torsion,shaft is a machine element with main function for power transmission shaft is often needed in stepped form change in crosssection for a nonsmooth shaft stepped shaft the elementary stress equations are no longer hold for calculating the actual stress as the stress would be higher than the nominal stresses to relate the maximum stress at the discontinuity with the nominal stress calculated using the elementary stress equation a factor is needed which is called stress concentration factor scf this paper aims to present an experimental result of stress concentration factor of stepped shaft of circulartosquare crosssection under pure torsion the results show that stressconcentration factor of stepped shaft of circulartosquare crosssection is slightly higher than corresponding steppedshaft of circulartocircular cross section,['TJ'],Jurnal Teknik Mesin ITS,Jurusan Teknik Mesin FTI– ITS. Surabaya,2008-09-11,"stepped-shafts, circular-to-square cross-section, stress-concentration factors, strain gages, pure torsion.",,en,shaft is a machine element with main function for power transmission shaft is often needed in stepped form change in crosssection for a nonsmooth shaft stepped shaft the elementary stress equations are no longer hold for calculating the actual stress as the stress would be higher than the nominal stresses to relate the maximum stress at the discontinuity with the nominal stress calculated using the elementary stress equation a factor is needed which is called stress concentration factor scf this paper aims to present an experimental result of stress concentration factor of stepped shaft of circulartosquare crosssection under pure torsion the results show that stressconcentration factor of stepped shaft of circulartosquare crosssection is slightly higher than corresponding steppedshaft of circulartocircular cross section
13501,13501,['FP23'],pengaruh land application limbah cair pabrik minyak kelapa sawit terhadap ketersedian unsur hara dalam tanah dan kandungannya pada tanaman kelapa sawit,an experiment was aimed to study the effect of waste water of crude palm oil cpo factory on some nutrient available in soil and nutrient content in palm oil the experiment was conducted using a completely randomized block design with six levels of waste water treatments 0 250 500 750 1.000 and 1.250 l tree-1 palm oil in three replications the result showed that the level 750 l tree-1 of waste water treatment have significant effects on increased of nutrient available in soil n p k ca and mg including soil ph but not significant with level 1.000 and 1.250 l tree-1 except p on the other hand nutrient content in palm oil n p and k were not significantly influenced by waste water treatments,['S1'],Journal of Tropical Soils,University of Lampung,2008-01-01,,,en,an experiment was aimed to study the effect of waste water of crude palm oil cpo factory on some nutrient available in soil and nutrient content in palm oil the experiment was conducted using a completely randomized block design with six levels of waste water treatments 0 250 500 750 1.000 and 1.250 l tree-1 palm oil in three replications the result showed that the level 750 l tree-1 of waste water treatment have significant effects on increased of nutrient available in soil n p k ca and mg including soil ph but not significant with level 1.000 and 1.250 l tree-1 except p on the other hand nutrient content in palm oil n p and k were not significantly influenced by waste water treatments
13502,13502,['FP23'],evaluasi kemampuan lahan das sekampung hulu,"land degradation is a serious problem in the upper sekampung watersheds this is because the farmers cultivated in steep land to coffee crops without in adequate soil and water conservation practices the land degradation is mostly caused by erosion the erosion problem not only stripping the most fertile top soil and decreasing crop production but also resulting problems in lowland therefore the reorientation land management should be improved to produce agriculture sustainability the first step is to evaluated land capability this area the objectives of the research were evaluate land capability of upper sekampung watersheds the results showed that the upper sekampung watersheds were dominated with class and subclass land capability of iiil2 about 17.630,51 ha 41,58% all of the constrain for each land capability in this area is erosion hazard especially land slope from this research cultivated land to coffee base crops were allowed in land capability iil1e 1 iiil2 ivl3 and vil4 with in adequate soil and water conservation practices in contrary the land capability of viil5 unsuitable for agriculture they should be a nature or for conservation forest",['S1'],Journal of Tropical Soils,University of Lampung,2008-05-01,,,en,"land degradation is a serious problem in the upper sekampung watersheds this is because the farmers cultivated in steep land to coffee crops without in adequate soil and water conservation practices the land degradation is mostly caused by erosion the erosion problem not only stripping the most fertile top soil and decreasing crop production but also resulting problems in lowland therefore the reorientation land management should be improved to produce agriculture sustainability the first step is to evaluated land capability this area the objectives of the research were evaluate land capability of upper sekampung watersheds the results showed that the upper sekampung watersheds were dominated with class and subclass land capability of iiil2 about 17.630,51 ha 41,58% all of the constrain for each land capability in this area is erosion hazard especially land slope from this research cultivated land to coffee base crops were allowed in land capability iil1e 1 iiil2 ivl3 and vil4 with in adequate soil and water conservation practices in contrary the land capability of viil5 unsuitable for agriculture they should be a nature or for conservation forest"
13503,13503,['FMIPA9'],pemodelan program linier untuk optimasi agroindustri pakan udang,feedmill has become very important in the intensive fisheries production due to high demand which can be up to 60-70% of the production cost and also the problem with raw materials the fish lour as the main material of protein sources need to be anticipated for its replacement with other commodities there are some materials which can be used as shrimp feedmill flour so that there will be a various composition which can be developed to a standard shrimp feedmill however the optimal formulation of the feedmill causes sime problems as the usage of materials which a variety of nutrition composition in this paper will be discussed an optimization model for shrimp feedmill which can be developed based in the available material sources and the standard of the feedmill required to solve problem arising from this model a linear program has been used this problem functions were the feedmill quality based on the sni standard of 02-2724-2002 the materials propotion and the demand of shrimp feedmill itself,['QA'],Jurnal Sains MIPA,FMIPA Universitas Lampung,2008-01-01,,,en,feedmill has become very important in the intensive fisheries production due to high demand which can be up to 60-70% of the production cost and also the problem with raw materials the fish lour as the main material of protein sources need to be anticipated for its replacement with other commodities there are some materials which can be used as shrimp feedmill flour so that there will be a various composition which can be developed to a standard shrimp feedmill however the optimal formulation of the feedmill causes sime problems as the usage of materials which a variety of nutrition composition in this paper will be discussed an optimization model for shrimp feedmill which can be developed based in the available material sources and the standard of the feedmill required to solve problem arising from this model a linear program has been used this problem functions were the feedmill quality based on the sni standard of 02-2724-2002 the materials propotion and the demand of shrimp feedmill itself
13504,13504,['FT7'],the effects of cbn cutting tool grades on the tool life and wear mechanism when dry turning of titanium alloy,this study investigates the significant factors that affect the tool life wear progression and wear mode mechanism of the cbn cutting tool when turning ti-6al-4v the effects of cutting variables are investigated by the application of partial factorial design method the machining tests were carried out under dry cutting condition the cutting speeds selected were 180 and 280 m min-1 the feed rates were 0.05 and 0.25 mm rev-1 the experiment used tchamfered edge two types of cbn grade were used in the experiment low and high content the study found that both of cutting speed and feed were significantly affecting the tool life the detailed study on worn out tool using sem revealed that the wear were occurred on both flank and rake faces of the cutting edge the wear mechanisms such as rubbing abrasion adhesion diffusiondissolution and fracture were observed,"['TJ', 'TS']",Asian International Journal of Science and Technology in Production and Manufacturing Engineering,King Mongkut's University of Technology,2008-12,,,en,this study investigates the significant factors that affect the tool life wear progression and wear mode mechanism of the cbn cutting tool when turning ti-6al-4v the effects of cutting variables are investigated by the application of partial factorial design method the machining tests were carried out under dry cutting condition the cutting speeds selected were 180 and 280 m min-1 the feed rates were 0.05 and 0.25 mm rev-1 the experiment used tchamfered edge two types of cbn grade were used in the experiment low and high content the study found that both of cutting speed and feed were significantly affecting the tool life the detailed study on worn out tool using sem revealed that the wear were occurred on both flank and rake faces of the cutting edge the wear mechanisms such as rubbing abrasion adhesion diffusiondissolution and fracture were observed
13505,13505,,tool life assessment using fractional factorial method in turning of titanium alloy with cbn cutting tool,tool life is the one of the most important parameters in the machining research area most researchers have dealt the effect of cutting variables on tool life by the onevariableatatime method this approach needs a separate set of tests for each combination of cutting condition and cutting tool the approach required large amount of cost and cannot consider the combined effect of cutting conditions on response this research developed tool life model which take account the combined effect of cutting variables using design of experiment including cutting speed feed rate and depth of cut the effects of cutting variables are investigated by the application of fractional factorial design method the firstorder of tool life mathematical model are formulated to predict tool life with a power form equation using cutting parameters the cutting tests are conducted with cubic boron nitride cbn as cutting tool when turning of titanium in dry condition,['TJ'],,,2008,,,en,tool life is the one of the most important parameters in the machining research area most researchers have dealt the effect of cutting variables on tool life by the onevariableatatime method this approach needs a separate set of tests for each combination of cutting condition and cutting tool the approach required large amount of cost and cannot consider the combined effect of cutting conditions on response this research developed tool life model which take account the combined effect of cutting variables using design of experiment including cutting speed feed rate and depth of cut the effects of cutting variables are investigated by the application of fractional factorial design method the firstorder of tool life mathematical model are formulated to predict tool life with a power form equation using cutting parameters the cutting tests are conducted with cubic boron nitride cbn as cutting tool when turning of titanium in dry condition
13506,13506,['FT2'],perilaku lentur sambungan model takik pada balok aplikasi untuk beton pracetak,"precast concrete was better than cast in situ reinforced concrete in particular fast and mass work precast concrete was already used but the system has connection problem the research objective was know bending behaviour of notch system connection the research use full scale simple beam with13 representativestrain gauge and 11 dial gauge tranducer the beam was loaded vertical reversal loading with implemented increase gradually untill maximum load and than continous monotonic loading until the beam failure after that the beam was break open to watch bar and concrete condition after loading examination research product shown that most strictly sni indonesion national standart condition can reached with 4,66 mm displacement and 17,326 tf loading at elastic beam condition first crack become at 6,64 tf loading that is equal with 86,8% static loading calculation maximum loading was 23,99 tf or 62% static loading calculation it was appropriate with fatigue theory that reversal loading decrease 40-55 from static loading first crack was bending crack and than the crack was develop diagonal type type of crack was appropriate with cast in situ reinforced concrete",['TA'],dinamika Teknik Sipil,Fakultas Teknik UMS,2008-07-30,,,en,"precast concrete was better than cast in situ reinforced concrete in particular fast and mass work precast concrete was already used but the system has connection problem the research objective was know bending behaviour of notch system connection the research use full scale simple beam with13 representativestrain gauge and 11 dial gauge tranducer the beam was loaded vertical reversal loading with implemented increase gradually untill maximum load and than continous monotonic loading until the beam failure after that the beam was break open to watch bar and concrete condition after loading examination research product shown that most strictly sni indonesion national standart condition can reached with 4,66 mm displacement and 17,326 tf loading at elastic beam condition first crack become at 6,64 tf loading that is equal with 86,8% static loading calculation maximum loading was 23,99 tf or 62% static loading calculation it was appropriate with fatigue theory that reversal loading decrease 40-55 from static loading first crack was bending crack and than the crack was develop diagonal type type of crack was appropriate with cast in situ reinforced concrete"
13507,13507,['FMIPA2'],efek mutagenik umbi kembang sungsang gloriosa superba lindl terhada pembelahan sel akar umbi bawang bombay,gloriosa superba lindl contains colchicines in all part of it s plant especially in it s tuber 0.1 0.8% the substance is often to be used as the antimitosis agent to induce polyploiy cell the objective of the research is to study and to determine the effect of concentration extract of gloriosa sp tuber causing the mitosis inhibition and producing the polyploidy cells of allium sp root the research is arranged in completely randomized design comprising of four different concentration of tuber extract 25% 50% 75% 100 and control and repeated 5 times the data is analyzed using anova the continued by lsd at α 5% the result of study shows that the extract of gloriosa sp tuber inhibits the cell mitosis of allium sp root the inhibition effect increases with the concentration treatment appeared in the decrease in mitosis index however this result is not constant the concentration of 50% in effective enough to induce the formation of polyploidy cells in allium cepa,['QK'],J. Sains MIPA,FMIPA Unila,2008-08,,"['colchines', 'gloriosa superba', 'and mitosis']",en,gloriosa superba lindl contains colchicines in all part of it s plant especially in it s tuber 0.1 0.8% the substance is often to be used as the antimitosis agent to induce polyploiy cell the objective of the research is to study and to determine the effect of concentration extract of gloriosa sp tuber causing the mitosis inhibition and producing the polyploidy cells of allium sp root the research is arranged in completely randomized design comprising of four different concentration of tuber extract 25% 50% 75% 100 and control and repeated 5 times the data is analyzed using anova the continued by lsd at α 5% the result of study shows that the extract of gloriosa sp tuber inhibits the cell mitosis of allium sp root the inhibition effect increases with the concentration treatment appeared in the decrease in mitosis index however this result is not constant the concentration of 50% in effective enough to induce the formation of polyploidy cells in allium cepa
13508,13508,['FP2'],intensitas lahan dan formasi agroforestry karet di jambi dari ladang kembali ke hutan,"land use intensity and formation of rubber agroforesty in jambi from shifting cultivation back to forest rusdi evizal in south sumatera jambi rubber is a model of traditional smallholder rubber plantation cultured by less intensive management known as rubber agroforesty system this research was to study the intensity and formation of land use on rubber agroforestry in jambi a survey using purposive grading system was conducted at 2003 2004 at pelepat ilir and rantau pandan sub district based on vegetation characteristic and formation jambi rubber agroforestry could be classified into monoculture rubber agroforest phase 0 shrub rubber agroforest phase 1 forest rubber agroforest phase 2 and rubber jungle agroforst phase 3 the land use intensity consisted of 55% for monoculture rubber 37% for shrub rubber and 12% for forest rubber and rubber jungle increasing in land use intensity would increase rubber productivity r 0,93 upland field ladang played a central role in land use change toward rubber agroforestry system keywords land use rubber agroforestry shifting cultivation jambi",['SB'],"IRIGASI, SUMBERDAYA AIR, LAHAN DAN PEMBANGUNAN","Pusat Studi Irigasi, Sumberdaya Air, Lahan dan Pembangunan Universitas Andalas (PSI-SDALP UNAND)",2008,,,en,"land use intensity and formation of rubber agroforesty in jambi from shifting cultivation back to forest rusdi evizal in south sumatera jambi rubber is a model of traditional smallholder rubber plantation cultured by less intensive management known as rubber agroforesty system this research was to study the intensity and formation of land use on rubber agroforestry in jambi a survey using purposive grading system was conducted at 2003 2004 at pelepat ilir and rantau pandan sub district based on vegetation characteristic and formation jambi rubber agroforestry could be classified into monoculture rubber agroforest phase 0 shrub rubber agroforest phase 1 forest rubber agroforest phase 2 and rubber jungle agroforst phase 3 the land use intensity consisted of 55% for monoculture rubber 37% for shrub rubber and 12% for forest rubber and rubber jungle increasing in land use intensity would increase rubber productivity r 0,93 upland field ladang played a central role in land use change toward rubber agroforestry system keywords land use rubber agroforestry shifting cultivation jambi"
13509,13509,['FP27'],keasaman cairan tubuh dan rasio kelamin anak domba garut ovis aries yang diberi kationanion ransum yang berbeda,the objective of this research was to determine the effects of dietary cationanion difference dcad on acidity of ration blood vaginal mucous and urine number of fetus number of offspring and offspring sex ratio the treatments were rations with dcad -28 -18 0 14 and 32 meq which were offered to 15 ewes this research used randomized complete block design there were three groups i ewes previously had twin female offsprings ii ewes previously had twin male offsprings and iii ewes previously had twin male and female offsprings results of this study showed that there were no differences observed for blood s ph vaginal liquid s ph offspring number and offspring sex ratio increasing dcad affected ration s ph urine s ph and number of fetus for each ewe blood s acidity was not affected by dcad but dcad -28 meq reduced acid of blood metabolic acidosis and urine the number of fetus and offspring dcad -28 meq might be anions excessive in the ration dcad 0 meq was relatively the best of ration because gave the normality of blood metabolic and urine also relatively the highest of fetus and offspring the offspring sex ratio related to vaginal mucose ph when artifi cial insemination was applied r 0.75 and ration s ph r 0.47 ewes previously had twin female lambs gave the number of fetus and offspring sex ratio were 2.00 0.71 and 0% respectively ewes previously had twin male lambs gave the number of fetus and offspring sex ratio were 2.80 1.30 and 15.00 8.50% respectively ewes previously had twin male and female lambs gave the number of fetus and offspring sex ratio were 1.60 1.14 and 61.75 31.50% respectively key words dcad ph offspring sex ratio lamb ewe,['SF'],Media Peternakan,"Faculty of Animal Science Building, Bogor Agricultural University",2008-08,,,en,the objective of this research was to determine the effects of dietary cationanion difference dcad on acidity of ration blood vaginal mucous and urine number of fetus number of offspring and offspring sex ratio the treatments were rations with dcad -28 -18 0 14 and 32 meq which were offered to 15 ewes this research used randomized complete block design there were three groups i ewes previously had twin female offsprings ii ewes previously had twin male offsprings and iii ewes previously had twin male and female offsprings results of this study showed that there were no differences observed for blood s ph vaginal liquid s ph offspring number and offspring sex ratio increasing dcad affected ration s ph urine s ph and number of fetus for each ewe blood s acidity was not affected by dcad but dcad -28 meq reduced acid of blood metabolic acidosis and urine the number of fetus and offspring dcad -28 meq might be anions excessive in the ration dcad 0 meq was relatively the best of ration because gave the normality of blood metabolic and urine also relatively the highest of fetus and offspring the offspring sex ratio related to vaginal mucose ph when artifi cial insemination was applied r 0.75 and ration s ph r 0.47 ewes previously had twin female lambs gave the number of fetus and offspring sex ratio were 2.00 0.71 and 0% respectively ewes previously had twin male lambs gave the number of fetus and offspring sex ratio were 2.80 1.30 and 15.00 8.50% respectively ewes previously had twin male and female lambs gave the number of fetus and offspring sex ratio were 1.60 1.14 and 61.75 31.50% respectively key words dcad ph offspring sex ratio lamb ewe
