,Unnamed: 0,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
14000,14000,,kontribusi kebiasaan membaca dan penguasaan makna kata terhadap kemampuan menulis teks eksposisi,"this study aims to find out some of the contributions reading habits to the ability to write exposition mastery of the meaning of words to the ability to write exposition and as well as reading habits and mastery of the meaning of words to the ability to write exposition text this research uses quantitative approach with ex post facto method the result of research indicate that there is contribution of reading habits to ability of writing exposition text equal to 21,8% with correlation coefficient 0,467 the contribution of mastery of word meaning to the ability of writing exposition text of 24,6% with correlation coefficient 0,496 the contribution of reading habits and mastery of the meaning of the word together to the ability to write exposition text of 35,4% with a correlation coefficient of 0,595 this study has important implications for improving the ability to write exposition text by improving reading habits and mastery of word meaning penelitian ini bertujuan untuk mengetahui beberapa kontribusi kebiasaan membaca terhadap kemampuan menulis teks eksposisi penguasaan makna kata terhadap kemampuan menulis teks eksposisi serta kebiasaan membaca dan penguasaan makna kata terhadap kemampuan menulis teks eksposisi penelitian ini menggunakan pendekatan kuantitatif dengan metode ex post facto hasil penelitian menunjukkan bahwa terdapat kontribusi kebiasaan membaca terhadap kemampuan menulis teks eksposisi sebesar 21,8% dengan koefisien korelasi 0,467 kontribusi penguasaan makna kata terhadap kemampuan menulis teks eksposisi sebesar 24,6% dengan koefisien korelasi 0,496 kontribusi kebiasaan membaca dan penguasaan makna kata secara bersamasama terhadap kemampuan menulis teks eksposisi sebesar 35,40% dengan koefisien korelasi 0,595 penelitian ini memiliki implikasi penting terhadap upaya peningkatan kemampuan menulis teks eksposisi dengan cara meningkatkan kebiasaan membaca dan penguasaan makna kata kata kunci kebiasaan membaca makna kata menulis teks eksposisi",['PL'],J-Simbol,,,,,en,"this study aims to find out some of the contributions reading habits to the ability to write exposition mastery of the meaning of words to the ability to write exposition and as well as reading habits and mastery of the meaning of words to the ability to write exposition text this research uses quantitative approach with ex post facto method the result of research indicate that there is contribution of reading habits to ability of writing exposition text equal to 21,8% with correlation coefficient 0,467 the contribution of mastery of word meaning to the ability of writing exposition text of 24,6% with correlation coefficient 0,496 the contribution of reading habits and mastery of the meaning of the word together to the ability to write exposition text of 35,4% with a correlation coefficient of 0,595 this study has important implications for improving the ability to write exposition text by improving reading habits and mastery of word meaning penelitian ini bertujuan untuk mengetahui beberapa kontribusi kebiasaan membaca terhadap kemampuan menulis teks eksposisi penguasaan makna kata terhadap kemampuan menulis teks eksposisi serta kebiasaan membaca dan penguasaan makna kata terhadap kemampuan menulis teks eksposisi penelitian ini menggunakan pendekatan kuantitatif dengan metode ex post facto hasil penelitian menunjukkan bahwa terdapat kontribusi kebiasaan membaca terhadap kemampuan menulis teks eksposisi sebesar 21,8% dengan koefisien korelasi 0,467 kontribusi penguasaan makna kata terhadap kemampuan menulis teks eksposisi sebesar 24,6% dengan koefisien korelasi 0,496 kontribusi kebiasaan membaca dan penguasaan makna kata secara bersamasama terhadap kemampuan menulis teks eksposisi sebesar 35,40% dengan koefisien korelasi 0,595 penelitian ini memiliki implikasi penting terhadap upaya peningkatan kemampuan menulis teks eksposisi dengan cara meningkatkan kebiasaan membaca dan penguasaan makna kata kata kunci kebiasaan membaca makna kata menulis teks eksposisi"
14001,14001,['UNILA2'],correlation between duration of hemodialysis and nutritional status of chronic kidney disease ckd patients at hemodialysis unit in dr h abdul moeloek hospital bandar lampung,"objective the purpose of this study is to know the correlation between duration of hemodialysis and nutritional status in ckd patients method it was a crosssectional study which held on october to november 2016 in hemodialysis unit of dr h abdul moeloek hospital lampung province the subjects were taken by consecutive sampling nutritional status scoring was using body mass index bmi duration of hemodialysis was using 2 years cut off chi square test was used for statistic analysis discussion total sample were 92 patients the mean duration of hemodialysis was 25 months with range of 1-132 months nutritional status of patients who had underweigh were 10 patients 10,9% normoweight patients were 48 patients 52,2% and 34 patients 37,0% were overweight no patients were in obese status statistic analysis showed no correlation of bmi status with duration of hemodialysis p 0,189",['RM'],13th Asian-Pacific Congress of Hypertension 2017,,,,,en,"objective the purpose of this study is to know the correlation between duration of hemodialysis and nutritional status in ckd patients method it was a crosssectional study which held on october to november 2016 in hemodialysis unit of dr h abdul moeloek hospital lampung province the subjects were taken by consecutive sampling nutritional status scoring was using body mass index bmi duration of hemodialysis was using 2 years cut off chi square test was used for statistic analysis discussion total sample were 92 patients the mean duration of hemodialysis was 25 months with range of 1-132 months nutritional status of patients who had underweigh were 10 patients 10,9% normoweight patients were 48 patients 52,2% and 34 patients 37,0% were overweight no patients were in obese status statistic analysis showed no correlation of bmi status with duration of hemodialysis p 0,189"
14002,14002,['FK1'],tatalaksana oral nonantimikroba pada pasien akne vulgaris,ntroduction acne vulgaris acne is a noninfectious skin condition that is very common and often comes in dermatological practice because acne often appears chronic and can last for years safe and effective longterm therapy is needed given the increasingly frequent antibioticresistant bacteria and the severity of the consequences if there is resistance dermatologists are needed to maximize the use of nonantimicrobial therapy when treating patients with acne objective to find out which oral nonantibiotic drugs can be used for acne vulgaris therapy method the article was prepared using the literature review method involving 32 literature sourced from books and journals results the emergence and potential transfer of antibiotic resistance in skin microorganisms is of current concern in treatment especially in the context of dermatology where longterm treatment with antibiotics,['RL'],JIMKI,BAPIN-ISMKI,,,,en,ntroduction acne vulgaris acne is a noninfectious skin condition that is very common and often comes in dermatological practice because acne often appears chronic and can last for years safe and effective longterm therapy is needed given the increasingly frequent antibioticresistant bacteria and the severity of the consequences if there is resistance dermatologists are needed to maximize the use of nonantimicrobial therapy when treating patients with acne objective to find out which oral nonantibiotic drugs can be used for acne vulgaris therapy method the article was prepared using the literature review method involving 32 literature sourced from books and journals results the emergence and potential transfer of antibiotic resistance in skin microorganisms is of current concern in treatment especially in the context of dermatology where longterm treatment with antibiotics
14003,14003,['FKIP23'],tantangan guru paud dalam menghadapi pembelajaran literasi di era milennial,the introduction of literacy in early childhood education has its own challenges generally literacy learning is still introduced through drill methods such as calistung or baca tulis hitung reading writing counting the success of the introduction of literacy in early childhood is influenced by the teaching quality of a teacher through a qualitative approach this study aims to describe the understanding and practices or approaches that early childhood teachers take in literacy learning literacy learning activities analyzed include 1 reading activities 2 writing activities 3 decoding activities listening and speaking and 4 efforts made by teachers to improve the literacy ability of early childhood the study was conducted through interview techniques on one of the kindergarten teachers in bandar lampung the research data were analyzed through qualitative analysis in data display data reduction and conclusion the results showed that in introducing literacy the teacher was still fixated on spelling activities and limited to letter recognition challenges in the millennial era require more comprehensive teacher skills in looking at the literacy needs of early childhood,['H1'],"Prosiding Seminar Nasional Fakultas Keguruan dan Ilmu Pendidikan Universitas Lampung Dengan Tema ""Transformasi Pendidikan ABAD 21 Menuju Societ 5.0""",FKIP UNILA,,,,en,the introduction of literacy in early childhood education has its own challenges generally literacy learning is still introduced through drill methods such as calistung or baca tulis hitung reading writing counting the success of the introduction of literacy in early childhood is influenced by the teaching quality of a teacher through a qualitative approach this study aims to describe the understanding and practices or approaches that early childhood teachers take in literacy learning literacy learning activities analyzed include 1 reading activities 2 writing activities 3 decoding activities listening and speaking and 4 efforts made by teachers to improve the literacy ability of early childhood the study was conducted through interview techniques on one of the kindergarten teachers in bandar lampung the research data were analyzed through qualitative analysis in data display data reduction and conclusion the results showed that in introducing literacy the teacher was still fixated on spelling activities and limited to letter recognition challenges in the millennial era require more comprehensive teacher skills in looking at the literacy needs of early childhood
14004,14004,['FMIPA2'],kajian ketahanan anggrek hasil induksi ceratorhiza terhadap infeksi orsv berdasarkan analisis klorofil,indonesia has a lot of orchid species there are about 5.000 orchid species which are very popular in public the most popular and most cultivated orchids are phalaenopsis amabilis and dendrobium discolor but the presence of pests frequently hamper the orchid cultivation one of the pest is odontoglossum ringspot virus orsv orsv can cause orchid disease in the form of necrotic spots which are ringshaped spots on the leaf surface and fractions of flower color so inoculation of ceratorhiza as the environmentally friendly pesticide substitute was given for the prevention because of that this study should be done to know the role of ceratorhiza in improving the resilience of orchid crops the research was done at the botanical laboratory faculty of mathematics and natural sciences university of lampung the method used in this study was a completely 2 factorial randomized design the first factor is type of orchid phalaenopsis amabilis and dendrobium discolor and the second factor is a combination of treatments mycorrhizal virus and combination mycorrhizaevirus the observed parameter was the analysis of chlorophyll content data were analyzed using anova at the 5% level and further testing with the honesty significant difference tukey test at the 5% true level each treatment combination was performed 4 times for each orchid the results showed that the inoculation of ceratorhiza as a mycorrhiza had an influence on the chlorophyll content of phalaenopsis amabilis and dendrobium discolor,['QK'],IJOBB,,,,,en,indonesia has a lot of orchid species there are about 5.000 orchid species which are very popular in public the most popular and most cultivated orchids are phalaenopsis amabilis and dendrobium discolor but the presence of pests frequently hamper the orchid cultivation one of the pest is odontoglossum ringspot virus orsv orsv can cause orchid disease in the form of necrotic spots which are ringshaped spots on the leaf surface and fractions of flower color so inoculation of ceratorhiza as the environmentally friendly pesticide substitute was given for the prevention because of that this study should be done to know the role of ceratorhiza in improving the resilience of orchid crops the research was done at the botanical laboratory faculty of mathematics and natural sciences university of lampung the method used in this study was a completely 2 factorial randomized design the first factor is type of orchid phalaenopsis amabilis and dendrobium discolor and the second factor is a combination of treatments mycorrhizal virus and combination mycorrhizaevirus the observed parameter was the analysis of chlorophyll content data were analyzed using anova at the 5% level and further testing with the honesty significant difference tukey test at the 5% true level each treatment combination was performed 4 times for each orchid the results showed that the inoculation of ceratorhiza as a mycorrhiza had an influence on the chlorophyll content of phalaenopsis amabilis and dendrobium discolor
14005,14005,['FMIPA2'],study of orchid resistance induced by ceratorhiza sp against orsv infection based on peroxidase activity,process of orchid cultivation is often hampered by virus infections the virus that often infects the orchids is orsv viruses that enter orchid cells and replicate will activate the orchid s defense response this defense response is characterized by the increase of peroxidase activity the orchid defense response can also be activated through induced systemic resistance by inoculation of ceratorhiza sp as endophytic mycorrhizae in this study factorial complete randomized design crd was used with 2 factors the first factor isthe type of orchid phalaenopsis amabilis and dendrobium discolor and the second factor is the type of treatment inoculation of mycorrhizae virus and mycorrhizaevirus the orchid s resistance level is determined by the analysis results of peroxidase activity using spectrophotometer the results obtained indicate that all treatment combinations strongly influence the increase of peroxidase activity peroxidase activity of phalaenopsis amabilis is 1.42 u mg min and dendrobium discolor 1.64 u mg min in average peroxidase activity on dendrobium discolor was higher than on phalaenopsis amabilis this indicates that dendrobium discolor has a higher level of resistance when compared to phalaenopsis amabilis,['QK'],Bioscience,,,,,en,process of orchid cultivation is often hampered by virus infections the virus that often infects the orchids is orsv viruses that enter orchid cells and replicate will activate the orchid s defense response this defense response is characterized by the increase of peroxidase activity the orchid defense response can also be activated through induced systemic resistance by inoculation of ceratorhiza sp as endophytic mycorrhizae in this study factorial complete randomized design crd was used with 2 factors the first factor isthe type of orchid phalaenopsis amabilis and dendrobium discolor and the second factor is the type of treatment inoculation of mycorrhizae virus and mycorrhizaevirus the orchid s resistance level is determined by the analysis results of peroxidase activity using spectrophotometer the results obtained indicate that all treatment combinations strongly influence the increase of peroxidase activity peroxidase activity of phalaenopsis amabilis is 1.42 u mg min and dendrobium discolor 1.64 u mg min in average peroxidase activity on dendrobium discolor was higher than on phalaenopsis amabilis this indicates that dendrobium discolor has a higher level of resistance when compared to phalaenopsis amabilis
14006,14006,['FP26'],efektivitas kepemimpinan ketua kelompok tani dalam difusi inovasi pengelolaan tanaman terpadu padi di kabupaten lampung selatan,this study aims to determine the leadership effectiveness of farmer groups leader factors related to the leadership effectiveness of farmer groups leader diffusion of innovation rate of integrated paddy crop cultivation and related between the leadership effectiveness and the speed of diffusion of innovation integrated paddy crop cultivation this research was conducted in the palas jaya village and pulau tengah village palas district of south lampung regency the research samples were drawn by purposive sampling in whiich the total sample were 64 farmers 16 leadership of farmer groups and 48 members of farmer groups the study was conducted from january to february 2016 by survey method the relationship between variables was tested by spearman rank correlation test the results showed that the leadership effectiveness of farmer groups leader at palas jaya village and pulau tengah village was effective factors related to the leadership effectiveness of farmer groups leader were motivation of farmer groups leader enthusiastic of farmer groups leader and the responsibilities of farmer groups leader the rate of diffusion of integrated paddy crop cultivation in the palas jaya village and pulau tengah village included in the category of fast enough there wasn t relation between the leadership effectiveness of farmer groups leader and the speed of diffusion of integrated paddy crop cultivation in the palas jaya village and pulau tengah village key words diffusion of innovation integrated paddy crop cultivation leadership,['S1'],"Jurnal Ilmu Ilmu Agribisnis: Journal of Agribusiness Science,",Jurusan Agribisnis Fakultas Pertanian Universitas Lampung,,,,en,this study aims to determine the leadership effectiveness of farmer groups leader factors related to the leadership effectiveness of farmer groups leader diffusion of innovation rate of integrated paddy crop cultivation and related between the leadership effectiveness and the speed of diffusion of innovation integrated paddy crop cultivation this research was conducted in the palas jaya village and pulau tengah village palas district of south lampung regency the research samples were drawn by purposive sampling in whiich the total sample were 64 farmers 16 leadership of farmer groups and 48 members of farmer groups the study was conducted from january to february 2016 by survey method the relationship between variables was tested by spearman rank correlation test the results showed that the leadership effectiveness of farmer groups leader at palas jaya village and pulau tengah village was effective factors related to the leadership effectiveness of farmer groups leader were motivation of farmer groups leader enthusiastic of farmer groups leader and the responsibilities of farmer groups leader the rate of diffusion of integrated paddy crop cultivation in the palas jaya village and pulau tengah village included in the category of fast enough there wasn t relation between the leadership effectiveness of farmer groups leader and the speed of diffusion of integrated paddy crop cultivation in the palas jaya village and pulau tengah village key words diffusion of innovation integrated paddy crop cultivation leadership
14007,14007,['FISIP4'],a farm woman empowerment model and strategy of communication in an agropolitan area at pesawaran in ind,this paper aims to know the empowerment communication model and farm woman communication strategy in agropolitan area at pesawaran the study was conducted in the district of gedung tataan pesawaran using descriptive qualitative method the results show that the empowerment strategy of woman role can be done in some ways include improving the role of society to be more active that started by planning implementing and evaluating the planning was arranged participative and the result used as a master plan or improvement program at agropolitan area by collaborating with society it made them feel that they have programs which could be improved in agropolitan area the farm woman empowerment communication model in agropolitan area at pesawaran is the empowerment communication model with democratic leadership and the empowerment communication with a professional companion both of these empowerment models were giving the large space for farm woman to give a contribution in their farmer groups and the society professional companion,['H1'],"This paper aims to know the empowerment communication model and farm woman communication strategy in agropolitan area at Pesawaran. The study was conducted in the District of Gedung Tataan, Pesawaran using descriptive qualitative method. The results show","nternational Journal of Innovation, Creativity and Change",,,"['woman role', 'empowerment strategy', 'communication model', '']",en,this paper aims to know the empowerment communication model and farm woman communication strategy in agropolitan area at pesawaran the study was conducted in the district of gedung tataan pesawaran using descriptive qualitative method the results show that the empowerment strategy of woman role can be done in some ways include improving the role of society to be more active that started by planning implementing and evaluating the planning was arranged participative and the result used as a master plan or improvement program at agropolitan area by collaborating with society it made them feel that they have programs which could be improved in agropolitan area the farm woman empowerment communication model in agropolitan area at pesawaran is the empowerment communication model with democratic leadership and the empowerment communication with a professional companion both of these empowerment models were giving the large space for farm woman to give a contribution in their farmer groups and the society professional companion
14008,14008,,analisis data curah hujan yang hilang dengan menggunakan metode normal ratio inversed square distance ratarata aljabar dan linear regression studi kasus data curah hujan beberapa stasiun hujan wilayah lampung tengah,rain data is very important and needed in civil engineering calculations so the completeness of rain data is one of the most important parts in relation to water management planning water resource management and development planning especially for water building plannin however it often happens that the data during the recording period at the rain station in an area is incomplete to complete the incomplete or missing rainfall data this study conducted a study to predict rainfall data using the normal ratio linear regression inversed square distance algebraic average method from the results of this study the modified algebraic average method was obtained as the best method for searching for missing rain data it is evident from the largest annual average correlation value namely 0.301 this value indicates that the relationship between rainfall data and the annual correlation is still weak this is because the correlation value is still far from 1 maximum value,['TA'],Jurnal Rekayasa Sipil dan Desain (JRSDD),Jurusan Teknik Sipil Universitas Lampung,,,,en,rain data is very important and needed in civil engineering calculations so the completeness of rain data is one of the most important parts in relation to water management planning water resource management and development planning especially for water building plannin however it often happens that the data during the recording period at the rain station in an area is incomplete to complete the incomplete or missing rainfall data this study conducted a study to predict rainfall data using the normal ratio linear regression inversed square distance algebraic average method from the results of this study the modified algebraic average method was obtained as the best method for searching for missing rain data it is evident from the largest annual average correlation value namely 0.301 this value indicates that the relationship between rainfall data and the annual correlation is still weak this is because the correlation value is still far from 1 maximum value
14009,14009,['FK1'],manajemen holistik dengan pendekatan kedokteran keluarga pada pasien wanita 37 tahun dengan hipertensi primer,purpose this study aimed to identify risk factors clinical problems and provide management of patients with the implementation of holistic family physician services based on evidencebased medicine approach to patient and familycentered approach research methodology this study is a case report primary data were obtained through history taking directly from the patient and indirectly from family members physical examination and a home visit to complete the family psychosocial and environmental data secondary data were obtained from the medical records of the patient at the health center the assessment was based on a holistic diagnosis from the beginning process and the end of quantitative and qualitative studies results a 37yearold female was diagnosed with primary hypertension with worries that his disease would get worsen into a stroke patients do not know exactly what diet is recommended for hypertensive patients the evaluation results obtained that complaints and worries of patients were reduced the knowledge of patients and their families regarding hypertension increased and behavior related to hypertension improved contribution holistic management has been done with the approach of a family doctor mrs s age 37 years with primary hypertension adjusted for ebm based on baseline holistic diagnostics these interventions have increased the patient s knowledge and changed some of the patient s behavior and his family as indicated by improvements in the final holistic diagnostics,['R1'],Jurnal Ilmu Medis Indonesia,Penerbit Goodwood,,,,en,purpose this study aimed to identify risk factors clinical problems and provide management of patients with the implementation of holistic family physician services based on evidencebased medicine approach to patient and familycentered approach research methodology this study is a case report primary data were obtained through history taking directly from the patient and indirectly from family members physical examination and a home visit to complete the family psychosocial and environmental data secondary data were obtained from the medical records of the patient at the health center the assessment was based on a holistic diagnosis from the beginning process and the end of quantitative and qualitative studies results a 37yearold female was diagnosed with primary hypertension with worries that his disease would get worsen into a stroke patients do not know exactly what diet is recommended for hypertensive patients the evaluation results obtained that complaints and worries of patients were reduced the knowledge of patients and their families regarding hypertension increased and behavior related to hypertension improved contribution holistic management has been done with the approach of a family doctor mrs s age 37 years with primary hypertension adjusted for ebm based on baseline holistic diagnostics these interventions have increased the patient s knowledge and changed some of the patient s behavior and his family as indicated by improvements in the final holistic diagnostics
