,Unnamed: 0,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
7000,7000,['FEB6'],green tourism strategy an indonesian perspective in eco tourism,this research aims to find out what kinds of the strategies would be developed in dealing with green tourism development a study in indonesian ecotourism the strategies developed is based on swot analysis coming from 40 relevant stakeholders 20 domestic tourists coming to teluk kiluan tourism destination lampung province 5 members of indonesian travel and tourism association chapter lampung 3 employees of tourism lampung government institution 5 peoples as local community representative in lampung tourism destination 3 practical business of tourism 4 academic experts in management and marketing tourism by using fgd then followed by in depth interview to 30 other local tourists and societies and also observation in the surrounding environment of the tourism destination the swot analysis result performed the implementation of integrated green tourism strategy aligning with the development of green tourism government policy or rules other kinds of strategies are also developed and discussed further key words green tourism strategy green tourism development ecotourism,['H1'],,"McGraw Hill Education (India), Private Limited",2019,,,en,Penelitian ini bertujuan untuk mencari tahu jenis strategi apa yang akan dikembangkan dalam menangani pengembangan pariwisata hijau Studi dalam ekowisata Indonesia strategi yang dikembangkan didasarkan pada analisis SWOT yang berasal dari 40 pemangku kepentingan yang relevan 20 wisatawan domestik yang datang ke Teluk Kiluan Tourism Destination Province Lampung Provinsi 5Anggota Bab Asosiasi Perjalanan dan Pariwisata Indonesia Lampung 3 Karyawan Lembaga Pemerintah Pariwisata Lembaga Pemerintah 5 Rakyat Sebagai Perwakilan Komunitas Lokal di Lampung Tujuan Pariwisata 3 Bisnis Praktis Pariwisata 4 Pakar Akademik dalam Manajemen dan Pemasaran Pariwisata dengan menggunakan FGD kemudian diikuti oleh wawancara mendalam hingga 30 hingga 30Turis dan masyarakat setempat lainnya dan juga pengamatan di lingkungan sekitar tujuan pariwisata hasil analisis SWOT melakukan implementasi strategi pariwisata hijau terintegrasi yang selaras dengan pengembangan kebijakan pemerintah pariwisata hijau atau mengatur jenis strategi lainnya juga dikembangkan dan dibahas lebih lanjut kunci lebih lanjutkata -kata strategi pariwisata hijau ekowisata pengembangan pariwisata hijau
7001,7001,['FP21'],preliminary study on kecalok an indigenous shrimp sauce from indonesia,kecalok is recognized as a typical shrimp sauce traditionally produced by the malay inhabitants in bangka island and palembang southern region of sumatra comparing to terasi the most common indonesian fermented shrimp the information on kecalok has rarely been reported this study aimed to obtain the characteristics of both the geographical origin of kecalok product from bangka and palembang a descriptive analysis was used to observe the profiles of both kecalok products including sensory microbiology proximate and physical analysis results showed that kecalok from both locations had similar characteristics ie a distinctive taste and aroma high nutrition value and containing some useful bacteria lab which have beneficial role in human body therefore kecalok will be a prospective functional basedindigenous food in indonesia,['AI'],Squalen Bulletin of Marine and Fisheries Postharvest and Biotechnology,BBRP2BKP,2019-08,,,en,"Kecalok diakui sebagai saus udang khas yang secara tradisional diproduksi oleh penduduk Melayu di Pulau Bangka dan Palembang Wilayah Selatan Sumatra yang dibandingkan dengan Terasi, udang fermentasi Indonesia yang paling umum, informasi tentang Kecalok jarang dilaporkan bahwa penelitian ini bertujuan untuk mendapatkan karakteristik dari kedua merekaBeberapa laboratorium bakteri yang bermanfaat yang memiliki peran menguntungkan dalam tubuh manusia karena itu Kecalok akan menjadi makanan berbasis fungsional prospektif di Indonesia"
7002,7002,['FP5'],komunitas nematoda tanah di blok lindung hutan pendidikan konservasi terpadu taman hutan raya wan abdul rachman community of soil nematode in protection block hutan pendidikan konservasi terpadu tahura wan abdul rachman yoshua gdemakarti bainah sari dewi dan i gede swibawa,hutan pendidikan konservasi terpadu hpkt is part of taman hutan raya wan abdul rachman tahura war enabled to support educational activities and research the quality of the soil in this area is influenced by several factors one of the factors i e nematodes the aim of study to know the community of nematodes on the protection block hutan pendidikan konservasi terpadu wan abdul rachman forest park the research was conducted in april to may 2018 the soil samples were taken on arboretum seven arboretum eight arboretum nine and arboretum 10 nematode observations were conducted in the laboratory of plant pests faculty of agriculture university of lampung nematodes have been identified to genus level based on morphological traits the result of study showed that there are 29 genus of nematode consists of 17 plant parasitic nematode genera seven nematoda bacterialfeeding three nematode fungalfeeding one omnivore nematode and one predator nematode the dominant nematode genera are criconemella helycotylenchulus dan rotylenchulus the abundance of nematodes ranges from 251-613 individuals 300cc soil the diversity of soil nematodes based on the shannonwienner index ranges from 2.33-2.62 the shannonwhienner index criteria are classified as moderate the simpson index ranges from 0.862-0.907 the highest similarity index genus in arboretum seven with arboretum nine and arboretum eight with arboretum nine with a value of 0.81 the lowest in arboretum seven and arboretum 10 that is 0.63 nematodes community tahura wan abdul rachman,['SD'],Jurnal Hutan Tropis,Fakultas Kehutanan Universitas Lambung Mangkurat,2019-11-19,,['hutan pendidikan konservasi terpadu'],en,"Hutan Pendidikan Konservasi Terpadu Hpkt adalah bagian dari Perang Taman Hutan Raya Wan Abdul Rachman Tahura yang dimungkinkan untuk mendukung kegiatan pendidikan dan meneliti kualitas tanah di daerah ini dipengaruhi oleh beberapa faktor salah satu faktor yang membuat tujuan studi untuk mengetahui masyarakat untuk mengetahui masyarakat untuk mengetahui masyarakat untuk mengetahui masyarakat untuk mengetahui masyarakat.dari nematoda di blok perlindungan Hutan Pendidikan Konservasi Terpadu Wan Abdul Rachman Forest Park Penelitian ini dilakukan pada bulan April hingga Mei 2018 Sampel tanah diambil pada arboretum tujuh arboretum delapan arboretum sembilan papau dan pengamatan nematoda dilakukan di laboratorium di laboratorium di laboratorium.Genera nematoda adalah criconemella helycotylenchulus Dan rotylenchulus kelimpahan nematoda berkisar dari 251-613 individu 300cc tanah keragaman nematoda tanah yang diindeks SIM-PEREDE SIM-PERECON 60.62 KAKI SIMA DARI 2,33-2.Genus Indeks Kesamaan Tertinggi dalam Arboretum Tujuh dengan Arboretum Nine dan Arboretum Eight dengan Arboretum Nine dengan nilai 0,81 terendah di Arboretum Seven dan Arboretum 10 yaitu 0,63 komunitas nematoda Tahura wan Abdul Rachman"
7003,7003,['FP1'],analisis sektor basis dan usahatani ikan air tawar sebagai komoditas unggulan di kecamatan pagelaran kabupaten pringsewu,"this research aims to analyze the base commodity and income levels of freshwater fish farmers the research is conducted by survey method in which location was chosen purposively at pagelaran and lugusari villages pagelaran subdistrict of pringsewu regency with consideration that the location are the central of freshwater fish production minapolitan areas the samples are 44 freshwater fish farmers who are members of fish farmers group with farming experience of more than five years the data was collected in june to july 2017 and is analyzed by location quotient lq analysis to determine base commodity and fish farming analysis to identify income level of freshwater fish farmers the result of lq analysis and fish farming analysis showed that the main base commodity was goldfish with lq score 1,18 and the highest income level from three business focus breeding business enlargement business also the breeding and enlargement business of goldfish was an enlargement business of goldfish with an income value of rp1,556,440.29 1,000 m2 month",['S1'],JIIA (Jurnal Ilmu-Ilmu Agribisnis),Universitas Lampung,2019-05,,,en,"Penelitian ini bertujuan untuk menganalisis komoditas dasar dan tingkat pendapatan petani ikan air tawar yang dilakukan penelitian ini dilakukan dengan metode survei di mana lokasi dipilih secara sengaja di Pagelaran dan desa Lugusari.Area Minapolitan Sampel adalah 44 petani ikan air tawar yang merupakan anggota kelompok petani ikan dengan pengalaman pertanian lebih dari lima tahun data dikumpulkan pada bulan Juni hingga Juli 2017 dan dianalisis dengan analisis LQ yang ditentukan lokasi untuk menentukan komoditas dasar dan analisis pertanian ikan untukIdentifikasi tingkat pendapatan petani ikan air tawar hasil analisis LQ dan analisis pertanian ikan menunjukkan bahwa komoditas dasar utama adalah ikan mas dengan skor LQ 1.18 dan tingkat pendapatan tertinggi dari tiga bisnis pemuliaan bisnis fokus bisnis juga bisnis pemuliaan dan pembesaran bisnisGoldfish adalah bisnis pembesaran ikan mas dengan nilai pendapatan Rp1.556.440,29 1.000 m2 bulan"
7004,7004,['FP25'],investigating local climatic factors that affected pineapple production in lampung indonesia,in indonesia pineapple is one horticulture commodity which has high potential in international fruits trade therefore the plantation should maintain its high yield and good fruit quality one cause that determined pineapple yield was water availability even though pineapple could resist dry period irrigation is always needed in pineapple plantation however this is a costly treatment and high irrigation level has not always lead to significant increases in crop productivity this study aimed to investigate the possible factors that determined pineapple productions in indonesia biggest pineapple plantation in indonesia using all climate factors available some statistics methods were used to utilize the available climate data to analyze the rainfall probability rainfall frequency distribution evapotranspiration estimation water balance water use efficiency and weather impacts on fruit qualities the results showed that water from average annual rainfall should be adequate for the pineapple water needs however there were months had water deficit and needed irrigation low evapotranspiration rate reflected dry soil which could be the results of high air and soil temperature this high temperature also affected on fruit qualities it is suggested to conduct researches on how pineapple productions and qualities that plants under shading trees,"['S1', 'SB']","International Journal of Environment, Agriculture and Biotechnology (IJEAB)",Infogain Publication,2019-10,,,en,"Di Indonesia Pineapple adalah salah satu komoditas hortikultura yang memiliki potensi tinggi dalam perdagangan buah -buahan internasional karena itu perkebunan harus mempertahankan hasil yang tinggi dan kualitas buah yang baik, salah satu penyebab yang ditentukan hasil nanas adalah ketersediaan air meskipun nanas dapat menahan irigasi periode kering selalu diperlukan di nanas perkebunan nanas.Namun ini adalah pengobatan yang mahal dan tingkat irigasi yang tinggi tidak selalu menyebabkan peningkatan yang signifikan dalam produktivitas tanaman yang bertujuan untuk menyelidiki faktor -faktor yang mungkin terjadi yang menentukan produksi nanas di Indonesia, perkebunan nanas terbesar di Indonesia menggunakan semua faktor iklim yang tersedia beberapa metode statistik digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakanMemanfaatkan data iklim yang tersedia untuk menganalisis probabilitas curah hujan Distribusi frekuensi curah hujan Evapotranspirasi estimasi keseimbangan air menggunakan efisiensi air dan dampak cuaca pada kualitas buah. Hasilnya menunjukkan bahwa air dari rata -rata curah hujan tahunan harus memadai untuk kebutuhan air nanas namun ada bulan yang mengalami defisit air.dan dibutuhkan irigasi evapotranspirasi laju rendah yang dipantulkan tanah kering yang bisa menjadi hasil dari suhu udara dan tanah yang tinggi ini suhu tinggi ini juga dipengaruhi pada kualitas buah yang disarankan untuk melakukan penelitian tentang bagaimana produksi dan kualitas nanas yang ditanam di bawah pohon naungan di bawah naungan"
7005,7005,['FP25'],kajian tentang pengaruh faktor iklim lokal terhadap produksi nanas di propinsi lampung,in indonesia pineapple is one horticulture commodity which has high potential in international fruits trade therefore the plantation should maintain its high yield and good fruit quality one cause that determined pineapple yield was water availability even though pineapple could resist dry period irrigation is always needed in pineapple plantation however this is a costly treatment and high irrigation level has not always lead to significant increases in crop productivity this study aimed to investigate the possible factors that determined pineapple productions in indonesia biggest pineapple plantation in indonesia using all climate factors available some statistics methods were used to utilize the available climate data to analyze the rainfall probability rainfall frequency distribution evapotranspiration estimation water balance water use efficiency and weather impacts on fruit qualities the results showed that water from average annual rainfall should be adequate for the pineapple water needs however there were months had water deficit and needed irrigation low evapotranspiration rate reflected dry soil which could be the results of high air and soil temperature this high temperature also affected on fruit qualities it is suggested to conduct researches on how pineapple productions and qualities that plants under shading trees,['S1'],,,2019-09-08,,,en,"Di Indonesia Pineapple adalah salah satu komoditas hortikultura yang memiliki potensi tinggi dalam perdagangan buah -buahan internasional karena itu perkebunan harus mempertahankan hasil yang tinggi dan kualitas buah yang baik, salah satu penyebab yang ditentukan hasil nanas adalah ketersediaan air meskipun nanas dapat menahan irigasi periode kering selalu diperlukan di nanas perkebunan nanas.Namun ini adalah pengobatan yang mahal dan tingkat irigasi yang tinggi tidak selalu menyebabkan peningkatan yang signifikan dalam produktivitas tanaman yang bertujuan untuk menyelidiki faktor -faktor yang mungkin terjadi yang menentukan produksi nanas di Indonesia, perkebunan nanas terbesar di Indonesia menggunakan semua faktor iklim yang tersedia beberapa metode statistik digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakanMemanfaatkan data iklim yang tersedia untuk menganalisis probabilitas curah hujan Distribusi frekuensi curah hujan Evapotranspirasi estimasi keseimbangan air menggunakan efisiensi air dan dampak cuaca pada kualitas buah. Hasilnya menunjukkan bahwa air dari rata -rata curah hujan tahunan harus memadai untuk kebutuhan air nanas namun ada bulan yang mengalami defisit air.dan dibutuhkan irigasi evapotranspirasi laju rendah yang dipantulkan tanah kering yang bisa menjadi hasil dari suhu udara dan tanah yang tinggi ini suhu tinggi ini juga dipengaruhi pada kualitas buah yang disarankan untuk melakukan penelitian tentang bagaimana produksi dan kualitas nanas yang ditanam di bawah pohon naungan di bawah naungan"
7006,7006,['FMIPA1'],the physical properties of polyethylene nanotitania composites as thickness function,"abstract physical properties of polyethylene pe nanotitania composite as a function of thickness have been studied the material used is pe and nanotitania the blending of pe with nanotitania was carried out by melting polyethylene at 95 c for 5 minutes then added nanotitania 5 wt and 10 wt and heated at 124 c for 30 minutes then printed using barcoater with size 6 12 and 25 μm with four repetitions variations were performed to determine the effect of composite thickness of polyethylene nanotitania on electrical properties and functional groups ftir results show that as the thickness of the absorption sample increases new functional groups appear namely hydroxyl and carbonyl the lcr results show the smallest conductivity value sample 5 wt pe nanotitania with 6 μm size and the largest 10% pe nanotitania sample with a size of 25 μm each at 2,302 x 10-5 s m and 3,121 x 10-5 s m at a frequency of 105 hz while the largest dielectric constant value is a sample of pe nanotitania 5 wt with a size of 6 μm and the smallest sample pe nanotitania 10 wt with a size of 6 μm at a frequency of 105 hz based on these characteristics the 5 wt pe nanotitania sample with a size of 6 μm is the material with the best dielectric properties so that the sample has the potential to be used as a cable insulator key words composite pe tio2 conductivity and dielectric constant",['QC'],Jurnal Teori dan Aplikasi Fisika,Jurusan Fisika FMIPA Universitas Lampung,2019-01,,,en,dipanaskan pada 124 C selama 30 menit kemudian dicetak menggunakan barcoater dengan ukuran 6 12 dan 25 μm dengan empat variasi pengulangan dilakukan untuk menentukan efek ketebalan komposit polietilen nanotitania pada sifat listrik dan kelompok fungsional hasil FTIR menunjukkan bahwa sebagai ketebalan penyerapan105 Hz Berdasarkan karakteristik ini sampel nanotitania PE 5 wt dengan ukuran 6 μm adalah bahan dengan sifat dielektrik terbaik sehingga sampel memiliki potensi yang akan digunakan sebagai kata kunci kata kunci kata -kata kunci komposit komposit dan konstanta dielektrik dielektrik
7007,7007,['FMIPA1'],pengaruh laju injeksi doping sulfur terhadap aktivitas fotokatalis nanotitania menggunakan metode sol gel,"abstract synthesis of sulfur doped titania stio2 was carried out through solgel method titanium isopropoxide ttip tween-80 isopropanol and sulfuric acid h2so4 as a source of sulfur doping were used as raw material the aimed of this research is to study the effect of the rate of sulfur doping injection by using an injection pump toward stio2 photocatalyst activity titania was calcined at temperatur of 450 oc for 5 hours the sintered samples were tested for photodegradation of remazol yellow under uv irradiation physical characteristics were analyzed using transmission electron microscopy tem and uvvis spectrophotometer the result of the uvvis spectrophotometer showed that the rate of sulfur doping injection has an effect on increasing photocatalysts activity of tio2 maximum photocatalysts activity was obtained in sample with an injection rate of 4 ml 30 minutes with the particle size is 7,1 nm 1,9 nm",['QC'],Jurnal Teori dan Aplikasi Fisika,Jurusan Fisika FMIPA Universitas Lampung,2019-07,,"['photodegradation', 'remazol yellow', 'sulfur doped', 'titania']",en,"Injeksi doping dengan menggunakan pompa injeksi ke arah aktivitas fotokatalis stio2 titania dikalsinasi pada suhu 450 oC selama 5 jam sampel yang disinter diuji untuk fotodegradasi Remazol Kuning di bawah karakteristik fisik iradiasi UV dianalisis dengan menggunakan transmisi elektron mikroskop dan spektrofotometer UVVIS.Spektrofotometer UVVIS menunjukkan bahwa laju injeksi doping sulfur memiliki efek pada peningkatan aktivitas fotokatalis TiO2 aktivitas fotokatalis maksimum diperoleh dalam sampel dengan laju injeksi 4 mL 30 menit dengan ukuran partikel adalah 7,1 nm 1,9 nm"
7008,7008,['FMIPA1'],pengaruh laju injeksi doping sulfur terhadap aktivitas fotokatalis nanotitania menggunakan metode sol gel,"abstract synthesis of sulfur doped titania stio2 was carried out through solgel method titanium isopropoxide ttip tween-80 isopropanol and sulfuric acid h2so4 as a source of sulfur doping were used as raw material the aimed of this research is to study the effect of the rate of sulfur doping injection by using an injection pump toward stio2 photocatalyst activity titania was calcined at temperatur of 450 oc for 5 hours the sintered samples were tested for photodegradation of remazol yellow under uv irradiation physical characteristics were analyzed using transmission electron microscopy tem and uvvis spectrophotometer the result of the uvvis spectrophotometer showed that the rate of sulfur doping injection has an effect on increasing photocatalysts activity of tio2 maximum photocatalysts activity was obtained in sample with an injection rate of 4 ml 30 minutes with the particle size is 7,1 nm 1,9 nm",['QC'],Jurnal Teori dan Aplikasi Fisika,Jurusan Fisika FMIPA Universitas Lampung,2019-07,,"['photodegradation', 'remazol yellow', 'sulfur doped', 'titania']",en,"Injeksi doping dengan menggunakan pompa injeksi ke arah aktivitas fotokatalis stio2 titania dikalsinasi pada suhu 450 oC selama 5 jam sampel yang disinter diuji untuk fotodegradasi Remazol Kuning di bawah karakteristik fisik iradiasi UV dianalisis dengan menggunakan transmisi elektron mikroskop dan spektrofotometer UVVIS.Spektrofotometer UVVIS menunjukkan bahwa laju injeksi doping sulfur memiliki efek pada peningkatan aktivitas fotokatalis TiO2 aktivitas fotokatalis maksimum diperoleh dalam sampel dengan laju injeksi 4 mL 30 menit dengan ukuran partikel adalah 7,1 nm 1,9 nm"
7009,7009,['FMIPA1'],effect of thiourea as a doping for nanotitania,abstract sulphurdoped tio2 samples were prepared by sol gel method using thiourea as sulphur source the amount of thiourea solutions are 0 0.5 1.0 1.5 and 2 ml respectively sulphurdoped tio2 was calcinated at 450 c sulphurdoped tio2 and pure tio2 were characterized by xray diffraction xrd transmission electron microscopy tem photo catalyst tests were carried out under sunlight and uv lamp based on xrd characterization the samples are anatase phase furthermore particle size was calculated using scherrer equation and results of 8.94 and 12.98 nm respectively for tbt-1.5 and tbt-0.5 tem characterization showed that particle size of sulphurdoped tio2 and pure tio2 are 8.6 and 12.5 nm compared to tio2 without doping sulphurdoped tio2 has a better photo catalyst activity for degradation of remazol golden yellow under visible light doped thiourea photo catalyst sol gel,['QC'],Journal of Technomaterials Physics,"Dept. of Physics, FMIPA, University of Sumatera Utara",2019-09,,"['tio2', 'sulphur']",en,"Sampel TiO2 sulphurdoped abstrak disiapkan dengan metode gel sol menggunakan thiourea sebagai sumber sulfur jumlah larutan tiourea adalah 0 0,5 1.0 1.5 dan 2 mL masing -masing sulfurdop TiO2 dikurung pada 450 C sulphurdoped TiO2 dan murni TiO2 dikuras oleh Xray Diffraction TiO2 Sulphurdoped TiO2 dan Pure TiO2 dikuras oleh Xray DiffractionTes Katalis Foto TEM dilakukan di bawah sinar matahari dan lampu UV berdasarkan karakterisasi XRD sampel adalah fase anatase selanjutnya ukuran partikel dihitung dengan menggunakan persamaan Scherrer dan hasil masing-masing karakterisasi TEM 8,94 dan 12,98 nm untuk TBT-1.5 dan TBT-0.5 menunjukkan bahwa partikel menunjukkan bahwa partikel bahwa partikel masing-masing menunjukkan bahwa partikel menunjukkan bahwa partikel menunjukkan bahwa partikel TBT-1.5 dan TBT-0.Ukuran TiO2 sulphurdoped dan TiO2 murni adalah 8,6 dan 12,5 nm dibandingkan dengan TiO2 tanpa doping sulphurdoped tiO2 memiliki aktivitas katalis foto yang lebih baik untuk degradasi katalis keemas."
