,Unnamed: 0,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
10000,10000,['FT7'],hotcorrosion of aisi 1020 steel in a molten nacl na2so4 eutectic at 700 c,hotcorrosion behavior and morphological development of aisi 1020 steel with 2 mg cm 2 mixtures of various nacl na2so4 ratios at 700 c were investigated by means of weight gain measurements optical microscope om xray diffraction xrd scanning electron microscopy sem and energy dispersive xray spectroscopy eds the weight gain kinetics of the steel with mixtures of salt deposits display a rapid growth rates compared with the weight gain kinetics of aisi 1020 steel without salt deposit in dry air oxidation and follow a steadystate parabolic law for 49h chloridation and sulfidation produced by a molten nacl na2so4 on the steel induced hotcorrosion mechanism attack and are responsible for the formation of thicker scale the most severe corrosion takes place with the 70 wt nacl mixtures in na2so4 the typical fe2o3 whisker growth in outer part scale was attributed to the fecl3 volatilization the formation of fes in the innermost scale is more pronounced as the content of na2so4 in the mixture is increased,['TJ'],AIP Conference Proceedings,AIP,2017-01-03,,,en,hotcorrosion behavior and morphological development of aisi 1020 steel with 2 mg cm 2 mixtures of various nacl na2so4 ratios at 700 c were investigated by means of weight gain measurements optical microscope om xray diffraction xrd scanning electron microscopy sem and energy dispersive xray spectroscopy eds the weight gain kinetics of the steel with mixtures of salt deposits display a rapid growth rates compared with the weight gain kinetics of aisi 1020 steel without salt deposit in dry air oxidation and follow a steadystate parabolic law for 49h chloridation and sulfidation produced by a molten nacl na2so4 on the steel induced hotcorrosion mechanism attack and are responsible for the formation of thicker scale the most severe corrosion takes place with the 70 wt nacl mixtures in na2so4 the typical fe2o3 whisker growth in outer part scale was attributed to the fecl3 volatilization the formation of fes in the innermost scale is more pronounced as the content of na2so4 in the mixture is increased
10001,10001,['FT7'],peningkatan efisiensi termal tungku biomasa untuk proses pengeringan biji kakao di desa wiyono kabupaten pesawaran propinsi lampung,the modification stove was designed and constructed for drying cocoa beans using biomassa as fuel the purpose of the modification stove is to increase production of 0.6 tonnes dry cocoa beans the thermal efficiency of the stove is determined and compared with a conventional stove using hevea brasiliensis woods as fuel the inside wall of stove and oven were built from sk34 fire brick and ceramic paper respectively the outer walls were made from red brick and was coated by cement the results show that the thermal efficiency of the modification stove is increased by 37.34% compared with the conventional stove the fuel consumption decreases by 25% 25 kgproduct resulting a fuel cost saving of rp 1.8 million year in addition the total cost of the stove can be paid back in a period of 3.5 years with the service lifetime of the stove for 10 years the moisture contents ratio of cocoa beans with drying time are obtained to predict values of diffusivity de over range of drying temperature 50-80 c the values of diffusivity obtained ranged from 62.03 10 10 to 4.55 10 10 m2 s for the temperature used,['TJ'],Jurnal Sakai Sambayan,LPPM UNILA,2017-03-30,,,en,the modification stove was designed and constructed for drying cocoa beans using biomassa as fuel the purpose of the modification stove is to increase production of 0.6 tonnes dry cocoa beans the thermal efficiency of the stove is determined and compared with a conventional stove using hevea brasiliensis woods as fuel the inside wall of stove and oven were built from sk34 fire brick and ceramic paper respectively the outer walls were made from red brick and was coated by cement the results show that the thermal efficiency of the modification stove is increased by 37.34% compared with the conventional stove the fuel consumption decreases by 25% 25 kgproduct resulting a fuel cost saving of rp 1.8 million year in addition the total cost of the stove can be paid back in a period of 3.5 years with the service lifetime of the stove for 10 years the moisture contents ratio of cocoa beans with drying time are obtained to predict values of diffusivity de over range of drying temperature 50-80 c the values of diffusivity obtained ranged from 62.03 10 10 to 4.55 10 10 m2 s for the temperature used
10002,10002,['FP5'],climate change adaptation through a shift in cropping area onto the upper stream region measuring coffee beans response in quality,"the extensification onto upstream region can be regarded as a farmer s behavioral adaptation to the climate change to look for the optimum temperature in growing coffee this behavior is rampant for robustadominant people agroforestry coffee coffea canephora in lampung province indonesia the negative impact certainly causes land degradation while the positive impact on its quality has not been wellmeasured this study aims to determine the effect on the upward shift on cropping area altitude to the coffee frruit quality using ordinary least square ols regression model the field survey was conducted from june to august 2017 samples of ripe cherry coffee collected from 32 sites in the approximate elevation of 300 to 1,170m asl the independent variables observed consists of sites elevation slope steepness and the exposition area of cultivation two indices of bean quality were used as the independent variables first one was the index of wd 1000 the weight of 1000 dried coffee fruit the other one was float the percentage of ripe coffee fruit floated in the water conclusion for each a-100 m of upward elevation the wd 1000 was increased by 24.18g 1000 dried beans accompanied with the float by 1.99% of floating watered bean it is recommended to conduct further research on revealing the effect on the coffee cup taste",['SD'],,,2017-12,,,en,"the extensification onto upstream region can be regarded as a farmer s behavioral adaptation to the climate change to look for the optimum temperature in growing coffee this behavior is rampant for robustadominant people agroforestry coffee coffea canephora in lampung province indonesia the negative impact certainly causes land degradation while the positive impact on its quality has not been wellmeasured this study aims to determine the effect on the upward shift on cropping area altitude to the coffee frruit quality using ordinary least square ols regression model the field survey was conducted from june to august 2017 samples of ripe cherry coffee collected from 32 sites in the approximate elevation of 300 to 1,170m asl the independent variables observed consists of sites elevation slope steepness and the exposition area of cultivation two indices of bean quality were used as the independent variables first one was the index of wd 1000 the weight of 1000 dried coffee fruit the other one was float the percentage of ripe coffee fruit floated in the water conclusion for each a-100 m of upward elevation the wd 1000 was increased by 24.18g 1000 dried beans accompanied with the float by 1.99% of floating watered bean it is recommended to conduct further research on revealing the effect on the coffee cup taste"
10003,10003,['FP5'],climate change adaptation through a shift in cropping area onto the upper stream region measuring coffee beans response in quality,"the extensification onto upstream region can be regarded as a farmer s behavioral adaptation to the climate change to look for the optimum temperature in growing coffee this behavior is rampant for robustadominant people agroforestry coffee coffea canephora in lampung province indonesia the negative impact certainly causes land degradation while the positive impact on its quality has not been wellmeasured this study aims to determine the effect on the upward shift on cropping area altitude to the coffee frruit quality using ordinary least square ols regression model the field survey was conducted from june to august 2017 samples of ripe cherry coffee collected from 32 sites in the approximate elevation of 300 to 1,170m asl the independent variables observed consists of sites elevation slope steepness and the exposition area of cultivation two indices of bean quality were used as the independent variables first one was the index of wd 1000 the weight of 1000 dried coffee fruit the other one was float the percentage of ripe coffee fruit floated in the water conclusion for each a-100 m of upward elevation the wd 1000 was increased by 24.18g 1000 dried beans accompanied with the float by 1.99% of floating watered bean it is recommended to conduct further research on revealing the effect on the coffee cup taste",['SD'],Paper presented in The 2nd Shield International Conference Bandar Lampung,,2017-09-18,,,en,"the extensification onto upstream region can be regarded as a farmer s behavioral adaptation to the climate change to look for the optimum temperature in growing coffee this behavior is rampant for robustadominant people agroforestry coffee coffea canephora in lampung province indonesia the negative impact certainly causes land degradation while the positive impact on its quality has not been wellmeasured this study aims to determine the effect on the upward shift on cropping area altitude to the coffee frruit quality using ordinary least square ols regression model the field survey was conducted from june to august 2017 samples of ripe cherry coffee collected from 32 sites in the approximate elevation of 300 to 1,170m asl the independent variables observed consists of sites elevation slope steepness and the exposition area of cultivation two indices of bean quality were used as the independent variables first one was the index of wd 1000 the weight of 1000 dried coffee fruit the other one was float the percentage of ripe coffee fruit floated in the water conclusion for each a-100 m of upward elevation the wd 1000 was increased by 24.18g 1000 dried beans accompanied with the float by 1.99% of floating watered bean it is recommended to conduct further research on revealing the effect on the coffee cup taste"
10004,10004,['FP11'],ecological services of agroforestry landscapes in selected watershed areas in the philippines and indonesia,this article argues that the practice of agroforestry provides ecological contributions to the smallholder farmers cultivating in the watershed areas specifically this farming system provides contribution to carbon sequestration potential of the woody perennials and the biodiversity conservation of the other components of the system this argument is based on the research conducted in molawindampalit subwatershed mt makiling forest reserve in the philippines and way betung watershed in indonesia the research involved an interview session of 106 and 261 smallholder farmers and an assessment of 27 and 14 agroforesty plots for carbon stock assessment and biodiversity assessment respectively results indicated that the total carbon found among the crop components was 52.32 mgc ha in molawindampalit subwatershed and 244.26 mgc ha in way betung watershed which suggested the high carbon sequestration potential of the woody perennials and understory crops in an agroforestry system the farm lots being cultivated by the smallholder farmers were found to contribute to biodiversity conservation having a moderate biodiversity index of 2.59 and 2.53 respectively with these findings promotion of desired agroforestry systems in suitable portions of the watershed areas should be intensified and heightened to contribute to ecological balance across the landscape agroforestry should always be an integral part of all initiatives toward ecological restoration with the cultivators smallholder farmers as potential partners the agroforestry system should consider all the technical and socioeconomic considerations toward having diverse components and ensure food security among the smallholder farmers throughout the year dampalit subwatershed way betung watershed,['SD'],Biotropia,SEAMEO-BIOTROP,2017-04,,"['agroforestry', 'biodiversity index', 'carbon stock', 'molawin']",en,this article argues that the practice of agroforestry provides ecological contributions to the smallholder farmers cultivating in the watershed areas specifically this farming system provides contribution to carbon sequestration potential of the woody perennials and the biodiversity conservation of the other components of the system this argument is based on the research conducted in molawindampalit subwatershed mt makiling forest reserve in the philippines and way betung watershed in indonesia the research involved an interview session of 106 and 261 smallholder farmers and an assessment of 27 and 14 agroforesty plots for carbon stock assessment and biodiversity assessment respectively results indicated that the total carbon found among the crop components was 52.32 mgc ha in molawindampalit subwatershed and 244.26 mgc ha in way betung watershed which suggested the high carbon sequestration potential of the woody perennials and understory crops in an agroforestry system the farm lots being cultivated by the smallholder farmers were found to contribute to biodiversity conservation having a moderate biodiversity index of 2.59 and 2.53 respectively with these findings promotion of desired agroforestry systems in suitable portions of the watershed areas should be intensified and heightened to contribute to ecological balance across the landscape agroforestry should always be an integral part of all initiatives toward ecological restoration with the cultivators smallholder farmers as potential partners the agroforestry system should consider all the technical and socioeconomic considerations toward having diverse components and ensure food security among the smallholder farmers throughout the year dampalit subwatershed way betung watershed
10005,10005,['FP5'],check similarity result ecological services of agroforestry landscapes in selected watershed areas in the philippines and indonesia,this article argues that the practice of agroforestry provides ecological contributions to the smallholder farmers cultivating in the watershed areas specifically this farming system provides contribution to carbon sequestration potential of the woody perennials and the biodiversity conservation of the other components of the system this argument is based on the research conducted in molawindampalit subwatershed mt makiling forest reserve in the philippines and way betung watershed in indonesia the research involved an interview session of 106 and 261 smallholder farmers and an assessment of 27 and 14 agroforesty plots for carbon stock assessment and biodiversity assessment respectively results indicated that the total carbon found among the crop components was 52.32 mgc ha in molawindampalit subwatershed and 244.26 mgc ha in way betung watershed which suggested the high carbon sequestration potential of the woody perennials and understory crops in an agroforestry system the farm lots being cultivated by the smallholder farmers were found to contribute to biodiversity conservation having a moderate biodiversity index of 2.59 and 2.53 respectively with these findings promotion of desired agroforestry systems in suitable portions of the watershed areas should be intensified and heightened to contribute to ecological balance across the landscape agroforestry should always be an integral part of all initiatives toward ecological restoration with the cultivators smallholder farmers as potential partners the agroforestry system should consider all the technical and socioeconomic considerations toward having diverse components and ensure food security among the smallholder farmers throughout the year,['SD'],Biotropia,SEAMEO-BIOTROP,2017-01-31,,,en,this article argues that the practice of agroforestry provides ecological contributions to the smallholder farmers cultivating in the watershed areas specifically this farming system provides contribution to carbon sequestration potential of the woody perennials and the biodiversity conservation of the other components of the system this argument is based on the research conducted in molawindampalit subwatershed mt makiling forest reserve in the philippines and way betung watershed in indonesia the research involved an interview session of 106 and 261 smallholder farmers and an assessment of 27 and 14 agroforesty plots for carbon stock assessment and biodiversity assessment respectively results indicated that the total carbon found among the crop components was 52.32 mgc ha in molawindampalit subwatershed and 244.26 mgc ha in way betung watershed which suggested the high carbon sequestration potential of the woody perennials and understory crops in an agroforestry system the farm lots being cultivated by the smallholder farmers were found to contribute to biodiversity conservation having a moderate biodiversity index of 2.59 and 2.53 respectively with these findings promotion of desired agroforestry systems in suitable portions of the watershed areas should be intensified and heightened to contribute to ecological balance across the landscape agroforestry should always be an integral part of all initiatives toward ecological restoration with the cultivators smallholder farmers as potential partners the agroforestry system should consider all the technical and socioeconomic considerations toward having diverse components and ensure food security among the smallholder farmers throughout the year
10006,10006,['FP5'],peer review ecological services of agroforestry landscapes in selected watershed areas in the philippines and indonesia,this article argues that the practice of agroforestry provides ecological contributions to the smallholder farmers cultivating in the watershed areas specifically this farming system provides contribution to carbon sequestration potential of the woody perennials and the biodiversity conservation of the other components of the system this argument is based on the research conducted in molawindampalit subwatershed mt makiling forest reserve in the philippines and way betung watershed in indonesia the research involved an interview session of 106 and 261 smallholder farmers and an assessment of 27 and 14 agroforesty plots for carbon stock assessment and biodiversity assessment respectively results indicated that the total carbon found among the crop components was 52.32 mgc ha in molawindampalit subwatershed and 244.26 mgc ha in way betung watershed which suggested the high carbon sequestration potential of the woody perennials and understory crops in an agroforestry system the farm lots being cultivated by the smallholder farmers were found to contribute to biodiversity conservation having a moderate biodiversity index of 2.59 and 2.53 respectively with these findings promotion of desired agroforestry systems in suitable portions of the watershed areas should be intensified and heightened to contribute to ecological balance across the landscape agroforestry should always be an integral part of all initiatives toward ecological restoration with the cultivators smallholder farmers as potential partners the agroforestry system should consider all the technical and socioeconomic considerations toward having diverse components and ensure food security among the smallholder farmers throughout the year,['SD'],Biotropia,SEAMEO-BIOTROP,2017-01-01,,,en,this article argues that the practice of agroforestry provides ecological contributions to the smallholder farmers cultivating in the watershed areas specifically this farming system provides contribution to carbon sequestration potential of the woody perennials and the biodiversity conservation of the other components of the system this argument is based on the research conducted in molawindampalit subwatershed mt makiling forest reserve in the philippines and way betung watershed in indonesia the research involved an interview session of 106 and 261 smallholder farmers and an assessment of 27 and 14 agroforesty plots for carbon stock assessment and biodiversity assessment respectively results indicated that the total carbon found among the crop components was 52.32 mgc ha in molawindampalit subwatershed and 244.26 mgc ha in way betung watershed which suggested the high carbon sequestration potential of the woody perennials and understory crops in an agroforestry system the farm lots being cultivated by the smallholder farmers were found to contribute to biodiversity conservation having a moderate biodiversity index of 2.59 and 2.53 respectively with these findings promotion of desired agroforestry systems in suitable portions of the watershed areas should be intensified and heightened to contribute to ecological balance across the landscape agroforestry should always be an integral part of all initiatives toward ecological restoration with the cultivators smallholder farmers as potential partners the agroforestry system should consider all the technical and socioeconomic considerations toward having diverse components and ensure food security among the smallholder farmers throughout the year
10007,10007,['FEB6'],consumer restaurant experience electronic word of mouth and purchase intention in the indonesian restaurant industry,the objective of this study is to analyse the effect that consumer restaurant experience crep dimensions have on electronic word of mouth ewom motivations of consumers in the indonesian restaurant industry the study investigates which factors of the restaurant experience have the greatest effect on ewom and whether or not ewom is related to purchase intentions of the diners who engage in it survey responses from 323 diners who had engaged in ewom were analysed to determine the relations of these variables results indicate that food quality and atmosphere have a significant positive effect on ewom but service does not further investigation indicates that none of the individual components of food quality or atmosphere in particular drives the results results also show that ewom is not significantly related to purchase intentions among the respondents,['H1'],Journal for Global Business Advancement,Inderscience Publishers,2017,,,en,the objective of this study is to analyse the effect that consumer restaurant experience crep dimensions have on electronic word of mouth ewom motivations of consumers in the indonesian restaurant industry the study investigates which factors of the restaurant experience have the greatest effect on ewom and whether or not ewom is related to purchase intentions of the diners who engage in it survey responses from 323 diners who had engaged in ewom were analysed to determine the relations of these variables results indicate that food quality and atmosphere have a significant positive effect on ewom but service does not further investigation indicates that none of the individual components of food quality or atmosphere in particular drives the results results also show that ewom is not significantly related to purchase intentions among the respondents
10008,10008,,sikap dan kepuasan konsumen rumah makan ayam penyet hang dihi bandar lampung,"the aims of this research are to analyze customer s characteristics attitudes and satisfactions and its correlation on the total of monthly customers purchase the research location was determined purposively the number of interviewed respondents was 60 data were analyzed descriptively and by multiatribute fishbein customer satisfaction index csi and importance performance analysis ipa pearson and rank spearman correlation analysis the research results showed that the customers of hang dihi restaurant were women 16-25 years old mostly college students followed by graduates with income or allowance of rp1,000,000rp2,000,000 per month having 4-5 family members they came to the restaurant location from 3-5 km distance and purchased pressed fried chicken as much as rp22,000 rp31,000 per month the value of customers attitude was 11.82 meaning that customers had positive attitudes the csi value was 72 percent it meant that customers were satisfied overall based on ipa the customers evaluated that hygiene variations of menu and cleanness of place were needed to be improved there was correlation between the total purchase of pressed fried chicken at hang dihi and customers characteristics i e gender education job income and attitude and satisfaction key words attitude csi ipa pressed fried chicken and satisfaction",['S1'],JIIA (Jurnal Ilmu-Ilmu Agribisnis),Universitas Lampung,2017-02,,,en,"the aims of this research are to analyze customer s characteristics attitudes and satisfactions and its correlation on the total of monthly customers purchase the research location was determined purposively the number of interviewed respondents was 60 data were analyzed descriptively and by multiatribute fishbein customer satisfaction index csi and importance performance analysis ipa pearson and rank spearman correlation analysis the research results showed that the customers of hang dihi restaurant were women 16-25 years old mostly college students followed by graduates with income or allowance of rp1,000,000rp2,000,000 per month having 4-5 family members they came to the restaurant location from 3-5 km distance and purchased pressed fried chicken as much as rp22,000 rp31,000 per month the value of customers attitude was 11.82 meaning that customers had positive attitudes the csi value was 72 percent it meant that customers were satisfied overall based on ipa the customers evaluated that hygiene variations of menu and cleanness of place were needed to be improved there was correlation between the total purchase of pressed fried chicken at hang dihi and customers characteristics i e gender education job income and attitude and satisfaction key words attitude csi ipa pressed fried chicken and satisfaction"
10009,10009,['FP1'],sikap dan kepuasan konsumen rumah makan ayam penyet hang dihi bandar lampung,"the aims of this research are to analyze customer s characteristics attitudes and satisfactions and its correlation on the total of monthly customers purchase the research location was determined purposively the number of interviewed respondents was 60 data were analyzed descriptively and by multiatribute fishbein customer satisfaction index csi and importance performance analysis ipa pearson and rank spearman correlation analysis the research results showed that the customers of hang dihi restaurant were women 16-25 years old mostly college students followed by graduates with income or allowance of rp1,000,000rp2,000,000 per month having 4-5 family members they came to the restaurant location from 3-5 km distance and purchased pressed fried chicken as much as rp22,000 rp31,000 per month the value of customers attitude was 11.82 meaning that customers had positive attitudes the csi value was 72 percent it meant that customers were satisfied overall based on ipa the customers evaluated that hygiene variations of menu and cleanness of place were needed to be improved there was correlation between the total purchase of pressed fried chicken at hang dihi and customers characteristics i e gender education job income and attitude and satisfaction key words attitude csi ipa pressed fried chicken and satisfaction",['S1'],JIIA (Jurnal Ilmu-Ilmu Agribisnis),Universitas Lampung,2017,,,en,"the aims of this research are to analyze customer s characteristics attitudes and satisfactions and its correlation on the total of monthly customers purchase the research location was determined purposively the number of interviewed respondents was 60 data were analyzed descriptively and by multiatribute fishbein customer satisfaction index csi and importance performance analysis ipa pearson and rank spearman correlation analysis the research results showed that the customers of hang dihi restaurant were women 16-25 years old mostly college students followed by graduates with income or allowance of rp1,000,000rp2,000,000 per month having 4-5 family members they came to the restaurant location from 3-5 km distance and purchased pressed fried chicken as much as rp22,000 rp31,000 per month the value of customers attitude was 11.82 meaning that customers had positive attitudes the csi value was 72 percent it meant that customers were satisfied overall based on ipa the customers evaluated that hygiene variations of menu and cleanness of place were needed to be improved there was correlation between the total purchase of pressed fried chicken at hang dihi and customers characteristics i e gender education job income and attitude and satisfaction key words attitude csi ipa pressed fried chicken and satisfaction"
